"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
"865",35,17,7,15,13,15,11,14,18,16,8,10,34,14,15,14,15,15,15,13,17,14,13,9,14,14,14,17,12,15
"866",12,69,11,17,9,9,15,7,11,10,67,18,14,10,19,26,18,18,9,7,11,9,14,12,8,9,14,13,12,10
"867",34,12,9,13,8,13,10,11,9,11,10,12,8,9,13,16,11,9,11,9,8,11,10,9,8,12,9,9,39,11
"868",9,19,28,10,12,9,232,28,16,10,8,7,9,12,16,16,8,14,30,13,11,14,12,11,10,19,14,218,17,13
"869",8,14,14,12,8,8,12,12,10,14,13,60,8,11,10,9,11,9,9,8,9,8,11,9,12,44,9,9,13,10
"870",16,8,14,29,17,28,12,23,45,9,8,28,14,19,21,18,22,11,9,18,47,20,11,14,14,15,9,15,12,12
"871",12,69,18,15,15,13,16,15,19,17,10,16,14,10,17,15,7,18,62,21,16,10,15,17,13,16,17,33,10,16
"872",12,18,19,16,8,8,13,12,11,8,9,8,17,11,11,10,10,15,32,12,15,14,8,9,15,10,14,11,18,27
"873",7,8,9,25,11,9,7,7,8,11,8,8,7,7,11,11,9,7,8,6,7,9,7,7,10,21,9,7,7,12
"874",15,12,16,11,7,13,15,10,12,11,11,17,13,10,14,16,14,9,13,12,9,10,10,11,10,32,13,16,32,13
"875",16,11,9,10,10,12,11,15,322,12,12,9,NA,12,12,12,11,8,355,12,8,9,NA,8,13,11,12,10,10,11
"876",31,12,124,9,12,9,14,110,8,13,15,17,12,12,29,13,15,8,27,11,31,11,11,7,19,14,10,14,9,10
"877",8,12,20,10,13,33,14,11,18,10,13,13,14,13,10,21,9,15,12,16,23,17,8,13,10,13,30,9,17,38
"878",16,14,8,15,13,11,17,38,12,12,11,8,11,16,10,11,13,15,9,16,13,15,11,15,11,10,8,15,13,30
"879",25,12,10,9,13,52,20,8,34,17,11,13,12,8,25,39,19,17,12,32,19,9,123,108,9,11,125,15,9,21
"880",12,24,10,16,9,27,18,15,234,15,17,15,10,12,55,15,8,15,262,11,17,15,9,190,16,12,13,15,8,15
"881",11,11,9,11,10,14,21,15,40,16,146,19,154,15,18,19,10,14,13,7,18,14,10,10,21,11,22,9,22,123
"882",11,29,10,35,23,11,16,48,11,9,17,15,11,20,13,44,9,65,13,20,12,22,14,21,15,60,13,13,21,13
"883",9,7,9,13,9,77,11,10,7,9,9,9,8,7,15,9,8,11,7,10,8,10,8,9,15,78,9,9,13,10
"884",24,17,151,15,31,21,20,9,11,10,9,16,123,17,22,24,15,17,11,63,13,15,36,16,23,14,151,15,12,121
"885",11,14,9,15,14,10,10,14,13,14,30,13,18,15,14,8,17,8,13,16,10,40,10,42,14,11,13,10,16,18
"886",12,33,11,16,18,10,30,23,27,14,13,NA,13,34,13,14,11,13,10,16,12,19,31,13,16,32,NA,NA,13,10
"887",13,15,11,12,24,25,15,18,24,18,24,20,47,23,10,24,19,13,10,23,23,19,11,11,11,16,16,25,46,14
"888",19,14,12,14,10,12,11,11,14,16,13,15,10,10,14,8,8,13,15,10,30,15,10,9,13,12,10,30,10,12
"889",10,7,34,10,13,14,16,8,13,18,8,9,12,8,12,14,9,44,13,11,10,8,42,34,12,11,13,11,14,18
"890",14,11,12,11,10,13,12,9,21,8,10,12,11,12,56,10,10,13,15,10,11,14,16,10,10,50,14,10,12,13
"891",15,10,14,8,13,14,16,15,16,8,16,18,16,52,9,15,13,16,9,11,18,16,15,9,16,18,13,14,6,56
"892",16,15,12,13,9,45,10,48,15,26,8,16,6,9,17,18,10,8,11,29,14,9,26,9,15,8,14,9,11,11
"893",10,11,15,10,15,13,10,13,9,26,10,12,16,21,13,82,15,9,22,78,10,8,14,14,24,12,12,17,19,12
"894",10,7,9,11,16,11,25,13,10,10,9,11,27,9,9,8,9,9,16,13,11,8,8,10,10,10,13,11,9,7
"895",49,15,19,15,31,18,10,13,14,34,20,9,14,32,13,13,42,11,17,11,30,17,10,8,10,7,10,17,8,17
"896",10,12,17,11,11,35,15,66,11,13,12,14,43,27,9,11,14,10,15,18,14,17,13,65,13,12,8,21,10,30
"897",19,9,16,15,11,16,14,41,13,15,13,19,8,31,12,9,15,13,12,14,9,92,9,121,9,10,15,120,8,16
"898",8,14,18,9,41,17,11,25,25,30,24,11,23,16,11,58,12,24,14,13,11,60,14,33,13,26,15,9,20,21
"899",11,41,11,18,18,19,23,16,65,11,18,12,14,13,14,13,11,11,15,16,13,16,11,12,37,10,18,70,10,9
"900",13,31,14,14,11,77,13,84,14,15,13,32,16,13,14,10,16,11,40,19,12,14,20,9,10,39,10,14,74,11
"901",12,13,7,8,10,10,10,14,8,8,25,8,11,12,7,11,8,7,8,7,8,13,14,9,12,8,9,13,9,22
"902",23,15,15,59,15,12,12,72,15,18,12,17,12,14,13,11,13,8,17,16,9,11,13,14,16,10,18,10,22,13
"903",24,21,16,14,10,12,10,10,13,12,11,44,17,8,15,9,17,13,9,9,19,41,15,11,10,11,7,21,8,8
"904",8,14,14,9,13,8,12,8,12,11,13,14,9,10,8,35,8,8,12,12,13,12,16,11,12,12,9,15,31,10
"905",9,10,50,10,9,11,10,50,11,11,10,14,12,11,11,10,9,12,11,11,11,9,10,11,11,10,11,13,10,8
"906",9,14,21,13,19,19,15,10,15,11,9,8,9,9,7,17,11,12,30,10,11,14,12,9,10,16,23,17,8,18
"907",139,18,11,13,17,14,8,9,10,17,12,17,20,20,10,158,14,158,15,15,35,14,11,11,11,14,21,14,38,11
"908",11,11,17,9,10,11,11,27,10,27,13,10,10,10,36,12,10,11,10,9,9,10,10,11,8,9,8,26,10,14
"909",13,12,14,17,10,18,15,83,66,9,19,13,13,7,22,20,15,8,13,13,32,10,11,15,16,9,10,10,92,8
"910",11,15,13,12,15,12,10,16,12,16,16,10,7,12,12,13,14,34,9,11,15,13,15,12,15,16,14,10,30,15
"911",23,108,11,12,11,28,10,10,13,18,16,14,16,67,9,10,16,13,12,15,26,31,25,113,16,11,15,10,13,24
"912",7,17,9,10,13,8,12,11,7,28,11,15,13,16,8,11,8,12,12,12,11,10,14,6,16,12,16,26,7,15
"913",10,14,11,26,10,13,10,18,9,9,9,12,8,14,29,12,9,7,8,14,8,11,10,12,9,18,12,8,11,10
"914",52,21,10,9,287,285,10,10,9,9,8,9,13,34,10,10,18,13,24,15,10,13,17,7,14,9,228,6,8,12
"915",12,23,9,17,17,20,10,14,11,13,15,22,39,12,13,13,11,23,22,38,15,14,13,11,25,18,12,17,34,11
"916",12,15,11,9,13,11,11,12,15,12,9,6,13,13,13,14,27,10,9,9,13,12,25,10,8,11,12,11,13,11
"917",15,19,16,13,15,16,17,12,13,24,17,9,12,126,9,134,14,15,12,10,15,7,16,12,8,12,9,11,45,84
"918",13,9,11,15,27,16,85,9,13,26,9,10,12,15,22,12,13,11,20,55,9,8,12,13,11,17,23,17,11,87
"919",26,11,14,11,27,24,19,53,38,9,13,9,16,12,18,9,15,18,24,13,15,8,38,70,13,71,13,13,9,13
"920",19,7,11,17,11,16,13,14,18,7,10,12,13,13,17,10,13,14,20,25,13,43,17,18,15,49,15,10,16,13
"921",15,11,38,97,40,11,9,10,17,15,20,9,13,26,10,135,12,35,13,40,19,12,10,38,142,13,39,9,10,16
"922",15,15,10,40,10,58,12,12,19,8,8,96,10,8,7,11,9,12,7,8,9,97,29,30,33,26,10,23,32,17
"923",11,8,9,12,14,19,55,15,77,17,9,13,10,19,19,20,15,11,12,14,53,8,88,23,12,9,15,9,12,15
"924",57,16,9,22,12,13,28,15,10,21,27,16,16,9,10,23,11,12,14,10,11,22,15,56,9,41,9,8,10,12
"925",9,14,13,24,58,20,21,14,9,9,39,21,14,17,11,11,8,18,10,11,10,13,18,11,15,13,11,8,12,10
"926",18,93,13,18,17,13,14,16,8,16,11,12,12,9,87,16,13,14,17,13,18,13,13,15,14,16,15,13,23,16
"927",10,14,16,14,51,16,10,21,12,50,8,9,18,10,10,10,20,17,15,15,24,13,38,23,30,23,38,10,15,8
"928",20,16,14,17,10,17,17,10,21,21,11,14,15,33,11,10,13,18,34,10,13,13,12,14,20,15,19,8,12,16
"929",8,15,20,17,9,9,12,20,10,16,17,9,16,18,11,9,14,12,15,24,15,58,12,78,12,13,8,14,10,27
"930",14,15,17,13,11,9,10,17,11,8,18,17,16,10,33,32,13,13,10,10,18,12,8,16,18,15,11,15,9,16
"931",14,14,11,76,35,47,34,16,20,37,12,16,28,39,41,19,10,20,12,75,16,11,9,16,9,10,27,15,65,33
"932",9,10,13,16,25,16,15,490,19,9,10,14,8,13,22,22,12,13,7,13,11,26,11,15,15,14,15,19,NA,11
"933",16,9,15,9,18,13,17,13,11,10,14,9,11,41,37,12,11,12,13,17,18,11,9,16,14,15,17,11,9,14
"934",11,11,12,8,29,9,12,10,14,11,8,12,8,11,9,9,10,9,11,7,10,8,10,10,9,9,11,11,30,8
"935",11,11,15,26,15,12,14,13,10,14,10,15,10,9,9,14,12,42,11,9,14,9,13,13,11,13,11,9,13,13
"936",18,14,18,16,11,9,17,11,13,73,8,16,16,13,12,67,12,28,16,17,9,10,9,29,42,10,16,60,16,26
"937",9,NA,14,NA,13,13,11,23,23,20,14,16,23,10,22,12,19,21,NA,20,19,15,15,19,16,23,18,38,16,26
"938",13,12,11,15,14,10,12,17,11,12,14,14,14,10,12,11,15,8,11,15,15,14,15,14,25,11,26,15,14,10
"939",16,12,11,54,13,43,15,10,11,45,11,12,9,53,11,20,9,17,8,13,15,16,12,49,11,9,16,12,42,14
"940",20,47,22,20,7,11,69,10,11,11,12,16,11,217,9,14,10,12,8,15,10,10,16,23,11,22,226,11,9,12
"941",19,8,18,12,17,20,15,9,15,15,78,52,10,20,16,15,18,21,11,15,84,9,18,25,9,9,10,17,10,18
"942",30,10,17,16,16,31,8,15,16,17,15,16,15,16,13,15,13,12,8,14,15,13,13,14,10,13,10,15,9,10
"943",16,22,18,9,12,64,16,18,14,76,16,13,17,19,17,10,10,14,13,10,21,15,17,13,12,16,17,18,16,19
"944",11,33,13,15,16,9,15,27,10,10,24,26,83,26,20,14,10,9,31,18,21,14,18,21,26,19,82,33,10,30
"945",12,10,28,13,10,12,11,21,15,11,15,18,9,11,81,14,9,13,73,14,11,12,82,11,13,14,10,17,16,8
"946",NA,12,NA,20,29,15,18,35,13,23,15,85,10,9,11,15,9,35,22,13,23,10,12,23,18,13,9,37,17,11
"947",13,11,68,16,10,11,10,10,60,14,10,12,13,16,15,14,10,10,14,15,11,14,13,14,10,14,15,13,13,9
"948",49,13,10,13,14,14,15,18,18,85,10,14,14,12,11,13,11,11,12,10,17,11,11,16,15,10,14,9,13,92
"949",13,12,11,16,15,12,42,101,10,42,12,18,8,14,28,144,11,8,11,14,7,18,24,27,46,24,11,18,16,9
"950",11,12,9,10,8,9,10,23,8,9,13,8,9,14,13,11,10,12,9,9,10,11,15,14,13,12,9,14,20,8
"951",16,14,19,10,11,11,9,21,11,12,64,10,13,64,19,10,11,20,9,11,10,8,15,20,11,22,12,8,7,15
"952",15,14,13,15,18,13,15,10,13,13,12,14,17,15,15,18,13,12,13,16,28,10,9,22,15,15,14,16,11,12
"953",8,10,16,10,10,15,12,12,7,10,8,12,11,13,15,24,8,22,25,10,9,7,13,47,14,17,46,15,9,12
"954",13,13,14,9,45,10,25,16,14,9,9,10,10,14,16,10,30,8,8,27,46,9,8,14,9,12,12,11,10,8
"955",22,10,16,15,11,19,9,11,37,14,20,10,10,10,11,10,12,8,17,23,12,9,34,11,25,15,21,21,7,20
"956",26,20,9,9,19,18,157,14,8,99,11,9,11,10,8,20,11,22,10,158,12,12,16,15,59,9,9,14,17,10
"957",111,13,19,20,10,16,26,19,17,23,NA,10,16,13,26,14,10,NA,9,13,15,16,13,22,20,15,23,21,13,18
"958",17,11,25,20,12,10,11,11,20,9,13,21,8,25,17,20,8,20,14,17,23,23,9,11,20,18,33,30,13,18
"959",16,13,14,18,11,71,9,8,13,17,19,17,9,11,13,10,13,73,13,17,17,9,9,6,34,8,14,8,15,12
"960",24,12,13,16,183,12,31,34,40,12,11,23,38,13,12,8,18,14,8,36,18,17,13,42,16,15,24,24,13,NA
"961",10,16,11,15,9,15,23,15,31,14,12,10,16,13,14,8,33,10,9,12,9,14,9,8,17,14,14,15,11,14
"962",11,23,17,21,21,13,14,8,13,15,19,22,12,42,18,11,13,9,16,9,39,12,25,21,44,11,12,11,20,13
"963",16,19,8,12,13,18,18,11,10,12,7,12,33,16,32,14,20,10,15,10,12,11,11,11,17,18,11,21,13,9
"964",10,20,10,10,10,31,12,9,15,13,13,23,18,8,22,35,27,11,15,10,19,8,18,19,9,8,26,13,20,14
"965",10,13,17,10,11,11,10,9,35,10,13,10,11,10,16,12,11,14,11,14,36,12,15,13,11,10,11,16,13,11
"966",35,14,13,51,17,14,13,21,17,8,35,12,15,9,11,19,9,11,16,13,15,25,12,20,15,13,13,10,54,10
"967",19,37,14,9,12,13,13,15,9,9,12,13,15,16,14,12,14,15,12,12,15,7,14,11,10,12,36,10,14,15
"968",20,13,11,10,12,14,36,16,16,23,25,8,9,9,67,23,13,21,13,11,20,22,27,11,69,11,10,12,9,12
"969",82,27,16,12,19,13,12,11,27,26,20,11,8,33,12,7,85,11,14,10,8,14,14,24,34,18,11,18,16,12
"970",24,14,16,15,22,16,29,11,11,24,19,15,9,10,120,24,15,15,16,88,12,26,11,19,28,8,12,10,17,116
"971",13,13,26,23,36,12,16,13,14,46,18,11,15,13,11,15,12,10,11,9,14,7,9,15,8,17,20,17,7,13
"972",10,23,22,10,39,19,12,20,18,18,21,22,9,22,16,8,9,21,13,22,12,11,18,16,29,11,16,56,12,14
"973",12,10,13,11,10,14,150,232,20,17,10,12,8,17,9,10,9,12,11,61,11,13,17,9,12,16,11,13,235,14
"974",13,18,40,8,16,15,16,15,11,15,19,16,9,14,17,12,14,14,11,10,36,19,10,13,13,13,10,15,10,18
"975",12,63,15,19,34,23,10,27,36,17,23,37,10,17,69,19,9,10,15,8,34,23,17,12,6,19,24,11,15,29
"976",10,14,10,15,8,11,9,14,13,13,10,14,11,12,14,30,13,7,11,15,29,13,15,13,14,9,14,11,16,10
"977",13,86,9,14,10,10,13,17,14,14,23,10,12,12,11,13,24,15,23,45,21,21,102,11,12,18,15,17,15,9
"978",19,16,11,17,9,9,8,9,13,11,15,11,32,14,17,16,9,29,13,10,14,15,13,9,8,8,10,12,11,16
"979",15,24,11,12,20,11,19,9,12,9,11,10,13,10,14,10,14,58,13,11,14,8,10,23,16,27,24,24,26,59
"980",17,16,20,24,10,12,8,8,18,15,21,7,14,26,19,33,9,17,24,16,18,11,10,16,14,12,23,9,15,14
"981",8,9,14,9,9,10,16,8,8,15,8,15,8,14,13,25,8,8,9,14,11,18,14,13,9,11,12,25,10,13
"982",12,19,14,12,9,20,64,10,11,10,11,59,28,12,37,8,20,16,9,10,18,64,36,15,10,12,14,14,23,13
"983",12,15,11,10,11,20,12,14,22,10,36,25,12,10,10,12,13,8,19,14,18,21,10,11,13,16,33,9,22,14
"984",10,21,23,11,19,28,15,17,29,14,34,26,97,20,8,26,19,108,14,15,15,15,12,12,9,16,12,10,108,16
"985",14,14,40,18,19,22,7,57,29,10,10,10,8,70,17,12,11,8,10,24,72,9,9,13,18,9,16,20,19,16
"986",7,10,8,14,29,9,10,13,11,8,13,11,14,11,12,12,7,12,15,10,12,13,15,13,12,7,10,28,8,14
"987",8,9,349,13,13,17,13,17,15,20,17,14,18,13,12,14,12,11,13,14,18,13,18,19,15,13,15,NA,19,12
"988",13,17,21,10,9,10,15,12,22,14,20,13,8,12,11,19,55,11,21,8,19,57,8,10,18,14,20,19,21,19
"989",13,9,12,9,18,15,10,12,9,18,117,12,16,8,14,13,12,10,12,16,10,11,8,13,11,17,104,11,10,9
"990",8,10,9,11,46,11,9,9,10,9,12,9,13,11,9,10,15,10,9,12,12,46,10,7,11,12,8,9,12,9
"991",7,10,13,11,25,12,16,10,25,9,14,8,9,13,13,17,15,13,16,10,8,12,14,13,14,15,12,15,10,11
"992",11,18,32,16,16,10,17,8,11,15,17,16,18,12,14,13,10,18,13,18,10,16,11,13,18,17,12,17,15,29
"993",10,14,10,14,9,15,17,11,9,17,22,21,15,41,18,24,17,11,12,17,12,15,9,11,15,11,42,12,18,9
"994",13,9,34,10,10,11,10,10,10,7,13,9,15,12,9,11,11,12,11,8,44,11,8,12,12,17,10,9,10,10
"995",19,18,18,16,15,31,17,11,18,18,18,30,11,19,17,14,13,17,13,18,11,13,11,18,9,17,18,10,11,16
"996",17,20,15,25,16,9,14,11,53,11,15,11,10,10,18,13,13,12,23,12,13,17,56,10,11,11,18,10,14,16
"997",10,9,30,12,40,11,12,12,10,13,12,9,14,11,14,17,9,44,10,15,11,10,14,11,11,15,11,9,10,9
"998",17,11,12,20,11,41,17,14,10,8,16,16,10,20,16,22,10,7,8,14,45,9,24,13,19,14,9,9,8,21
"999",45,20,18,20,20,13,21,15,16,33,9,18,20,NA,9,NA,8,10,13,15,13,12,8,34,21,7,NA,11,8,15
"1000",13,66,11,15,13,14,8,13,13,54,19,14,14,16,19,15,14,18,62,9,19,23,14,15,15,14,19,11,14,15
