"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"330",10,51,11,25,10,11,8,25,19,12,11,10,25,13,15,11,9,22,16,8,33,12,10,15,14,10,13,37,16,11,9,12,19,11,17,15,32,36,10,15,51,14,12,16,15,38,8,15,19,34
"331",15,13,25,12,12,20,10,17,7,10,22,9,207,8,11,13,12,17,21,11,12,10,17,14,11,12,15,10,9,27,27,9,18,17,19,8,10,9,10,20,207,10,10,11,19,56,10,10,10,14
"332",17,8,18,55,16,9,9,9,33,14,10,10,14,31,9,17,10,7,8,15,9,10,15,11,7,6,15,8,9,50,14,21,13,16,11,12,16,30,13,12,18,16,13,10,10,18,19,11,16,11
"333",10,7,17,14,17,10,10,10,15,10,15,20,11,20,23,47,10,14,11,12,14,15,27,23,9,24,22,27,9,7,15,9,47,17,26,12,24,10,11,32,8,24,16,14,16,17,10,9,8,9
"334",17,13,14,13,15,11,9,11,18,13,18,7,12,60,9,15,13,12,16,15,115,13,8,21,9,12,15,12,111,17,9,7,14,12,18,12,16,102,15,11,10,13,10,16,10,14,13,12,16,13
"335",22,86,14,19,8,13,17,11,21,20,14,8,18,13,12,14,10,14,8,37,11,23,10,12,9,16,23,8,86,9,16,9,11,20,9,10,10,9,9,20,9,15,9,8,9,12,12,60,14,9
"336",12,11,8,26,10,22,13,19,18,21,20,10,NA,14,18,17,9,18,19,21,15,23,21,22,16,22,20,17,9,19,11,19,9,17,9,NA,26,9,13,9,10,NA,12,18,13,12,13,20,20,18
"337",16,15,13,12,17,16,15,10,7,12,12,15,10,19,12,14,51,21,9,14,38,10,9,27,11,14,20,13,12,15,22,11,8,10,13,12,9,11,12,37,10,22,14,8,11,51,20,17,10,7
"338",21,20,35,22,18,19,14,23,23,18,34,13,10,15,17,12,16,15,20,13,15,8,11,11,7,7,15,19,12,17,7,11,11,11,7,22,9,13,14,15,20,9,21,3,19,15,10,16,7,10
"339",78,8,15,9,28,10,16,14,9,21,14,18,11,19,10,15,12,15,20,7,25,23,23,10,21,9,12,7,17,8,78,12,15,13,12,15,17,15,13,10,7,18,12,8,8,17,11,13,14,10
"340",10,9,9,29,14,26,17,9,10,24,16,24,9,15,58,10,13,17,11,82,17,16,59,9,19,22,13,26,10,17,25,9,22,13,24,27,16,12,18,10,13,19,28,19,13,21,18,15,17,81
"341",10,15,48,7,14,14,220,16,201,13,8,20,12,44,35,11,10,11,11,11,21,13,9,51,10,11,12,11,16,10,12,9,8,17,9,10,11,8,11,224,47,7,11,11,9,11,10,10,7,38
"342",12,14,11,12,17,12,8,13,8,10,14,7,12,22,17,15,72,18,14,16,10,8,17,12,17,12,9,18,15,14,11,18,22,12,19,17,15,8,12,19,17,16,13,75,10,8,13,10,12,14
"343",13,18,21,17,14,9,17,23,19,17,14,20,40,11,11,16,9,16,10,16,11,14,9,19,9,11,19,10,21,9,7,12,16,17,11,16,9,22,37,17,17,12,16,9,16,18,22,16,10,24
"344",25,12,10,26,9,20,21,8,13,36,24,12,13,26,24,25,12,7,25,18,12,26,9,21,8,9,25,18,11,14,12,10,9,36,26,11,21,12,24,21,10,7,17,23,17,25,11,8,17,14
"345",19,9,16,10,10,28,26,30,13,12,12,13,20,27,10,30,60,19,17,56,32,14,25,13,15,14,11,19,13,30,10,19,17,13,16,28,14,17,13,17,20,2,31,18,27,15,12,11,19,13
"346",21,15,10,9,14,24,23,15,10,9,17,17,8,12,8,9,15,16,12,14,17,8,12,13,14,24,13,10,36,11,8,23,24,8,13,38,10,12,23,15,15,9,15,12,11,11,7,8,11,20
"347",15,8,15,20,14,9,11,19,11,11,11,14,16,21,16,13,10,17,19,20,26,10,35,23,9,20,22,58,11,21,9,17,13,19,10,11,17,23,7,21,20,8,56,9,8,7,12,14,37,17
"348",10,22,13,14,9,11,10,8,13,10,17,12,8,8,10,12,8,21,38,17,11,40,13,16,10,19,20,14,10,16,17,10,16,8,17,13,16,12,17,13,8,16,8,9,10,11,15,11,15,10
"349",8,25,47,28,26,17,24,8,20,19,15,8,24,28,23,7,16,15,26,26,9,20,23,23,7,23,8,13,14,47,25,22,14,26,27,15,21,11,21,18,14,10,25,28,16,15,12,19,20,11
"350",9,10,13,14,13,30,28,30,25,19,12,14,60,24,13,27,12,8,18,12,13,19,22,26,9,21,15,30,11,13,126,13,126,17,15,8,17,8,15,55,24,9,13,12,20,8,12,10,11,12
"351",21,12,14,7,11,15,10,16,15,39,22,13,23,11,21,13,10,14,18,15,10,12,12,10,8,20,14,15,15,18,17,19,14,42,13,9,17,10,10,20,10,13,15,16,10,10,10,17,18,12
"352",11,13,7,23,16,12,19,16,14,11,10,9,9,9,60,14,24,11,16,8,14,14,15,16,11,9,8,12,11,8,19,9,12,8,59,19,13,9,9,10,17,15,9,23,9,9,17,19,15,7
"353",10,7,9,10,14,9,11,14,11,10,19,10,12,9,11,14,14,9,14,10,8,11,8,10,13,13,8,14,13,8,12,13,16,13,11,33,10,12,10,11,13,13,8,35,17,10,11,9,12,12
"354",15,15,17,13,15,10,10,14,10,16,10,27,14,11,16,15,12,15,8,12,13,14,16,16,12,8,13,13,9,12,10,11,15,15,14,8,13,11,16,23,9,16,10,13,16,10,14,10,17,12
"355",19,18,23,10,NA,24,9,26,10,NA,22,8,13,26,19,20,28,13,23,11,9,14,24,16,9,22,9,21,13,18,9,19,10,9,15,11,11,13,12,10,9,48,20,13,56,14,15,18,11,9
"356",18,29,8,16,32,35,32,30,32,45,10,17,17,14,14,17,21,11,12,9,8,48,16,8,10,32,12,28,10,8,11,8,25,11,12,11,7,15,9,16,12,8,9,8,13,9,31,18,11,28
"357",11,31,9,17,14,17,13,18,27,10,16,12,58,10,25,9,13,15,8,24,14,15,13,47,9,12,10,12,15,30,9,12,23,35,23,6,11,23,5,33,47,26,11,8,24,30,11,14,58,17
"358",20,10,32,18,32,22,31,9,9,17,7,19,309,23,296,7,8,26,16,11,11,17,17,16,10,13,10,36,13,11,11,20,13,13,16,309,4,12,15,25,27,22,15,15,18,21,17,16,11,12
"359",13,20,9,442,15,14,13,17,15,9,12,10,8,15,7,9,9,8,12,19,9,14,10,11,10,11,10,12,13,18,14,419,447,16,8,7,9,9,256,8,10,13,17,9,11,13,14,10,20,9
"360",11,10,17,24,12,16,30,25,10,10,14,16,19,18,12,14,23,8,11,12,11,18,13,17,7,7,11,9,8,16,11,14,18,11,14,16,10,15,17,15,13,60,9,17,13,16,10,13,63,11
"361",11,14,28,10,20,66,17,17,28,16,10,21,11,27,15,21,22,13,9,12,12,12,8,17,70,22,16,42,19,9,25,15,13,8,19,58,8,11,12,18,19,35,13,10,9,15,9,9,15,10
"362",11,12,17,12,17,12,10,13,17,14,13,19,15,12,13,12,13,28,30,19,14,13,17,18,18,52,11,16,11,11,17,10,9,15,15,25,11,17,14,13,28,20,51,14,14,17,14,13,21,10
"363",12,8,9,12,83,NA,10,11,11,15,8,10,10,15,8,17,18,13,13,13,12,7,12,9,18,12,17,13,11,13,14,14,11,19,12,9,11,12,9,7,8,10,13,8,14,12,14,13,15,8
"364",18,16,9,12,14,10,14,11,18,14,13,108,7,65,11,12,16,13,9,12,12,20,9,21,9,15,15,36,12,7,10,9,13,13,12,13,22,12,22,9,11,15,12,12,11,12,12,13,110,7
"365",28,24,11,25,11,27,24,16,22,6,44,29,8,25,12,13,17,26,10,12,13,22,15,27,13,12,24,12,24,19,12,20,26,21,23,8,11,9,12,24,15,12,23,20,27,18,27,17,11,44
"366",14,16,34,14,11,19,23,12,19,11,10,17,16,17,20,13,17,12,21,24,11,16,12,10,11,11,18,22,12,11,22,21,15,33,19,15,25,22,17,21,13,9,21,10,22,19,18,11,9,7
"367",14,12,9,10,14,12,12,8,12,11,12,13,8,11,14,13,9,13,10,12,11,9,12,11,8,8,9,11,12,11,13,30,27,9,15,7,13,12,11,11,10,14,10,12,9,10,11,11,10,12
"368",11,48,9,7,15,18,10,18,13,14,11,14,14,11,11,9,18,10,24,12,46,10,17,10,17,9,15,19,11,10,20,9,15,20,16,12,19,9,20,16,16,16,13,15,22,16,8,14,15,12
"369",10,65,7,108,15,11,17,21,15,57,62,12,10,7,12,14,61,15,14,22,107,15,13,14,12,18,16,18,10,13,15,10,18,10,14,8,11,10,26,10,16,9,8,18,16,16,14,25,16,23
"370",9,348,15,25,13,13,21,11,16,9,13,15,331,13,12,10,26,16,9,9,14,16,23,13,28,16,15,45,12,12,17,11,10,15,10,15,27,24,9,9,28,14,10,347,10,9,15,126,42,11
"371",12,11,12,14,39,26,15,16,9,20,19,22,14,9,69,22,28,9,57,22,22,18,11,11,12,14,18,25,19,16,22,18,22,58,24,31,10,15,13,18,43,30,10,13,13,24,21,11,11,35
"372",15,12,8,11,11,14,18,9,15,13,8,10,9,16,16,12,83,10,17,15,10,14,7,10,17,16,12,16,9,11,8,9,16,12,13,11,15,17,16,13,17,15,12,17,11,13,81,45,15,15
"373",23,11,18,10,8,20,13,17,10,11,42,10,16,14,44,14,12,25,13,12,8,9,15,27,25,18,16,11,14,11,18,9,9,11,16,17,9,15,13,12,13,12,10,7,9,8,8,13,12,7
"374",9,15,12,17,12,13,13,9,10,7,15,49,10,9,10,11,12,12,18,9,14,11,13,9,17,13,9,12,15,9,11,10,15,15,11,15,11,15,15,15,15,10,12,50,11,6,12,10,16,8
"375",8,15,67,14,11,19,67,14,14,14,24,27,29,64,10,17,23,13,15,95,32,22,24,9,15,11,107,22,13,20,15,16,29,8,20,442,11,10,19,64,9,18,17,14,12,10,439,15,55,9
"376",16,14,15,11,14,15,11,25,16,15,9,18,27,16,15,9,14,18,15,17,8,14,16,16,10,14,9,15,16,7,14,15,10,16,14,17,13,14,15,17,16,8,7,15,16,15,14,15,4,17
"377",14,15,9,18,7,16,10,14,9,15,8,11,10,12,11,11,16,24,11,21,16,17,13,10,9,17,13,15,101,9,108,11,18,19,8,10,10,17,17,9,12,16,9,16,10,9,12,12,14,14
"378",20,14,19,16,14,11,13,11,12,20,20,18,11,8,15,17,11,17,19,16,16,12,19,16,17,12,11,17,8,19,10,9,40,14,18,16,12,15,20,13,14,19,19,20,11,9,17,40,17,20
"379",10,9,21,10,35,12,9,9,9,16,18,50,16,12,12,9,16,9,39,24,9,18,19,20,52,11,20,15,21,9,8,19,14,9,10,21,24,15,24,9,10,19,15,8,21,24,10,10,10,21
"380",10,16,17,12,12,9,17,14,22,17,7,19,13,14,23,8,11,10,21,14,9,15,16,15,19,7,17,23,23,9,16,9,48,12,15,46,14,20,14,13,11,9,27,8,14,8,11,22,12,25
"381",8,11,18,20,15,19,18,12,16,17,3,18,9,12,22,17,11,12,15,10,18,18,17,19,10,11,12,18,18,10,20,14,18,13,12,13,11,27,20,10,14,19,16,17,8,9,10,18,28,13
"382",10,40,10,15,16,23,11,8,15,11,12,15,14,11,9,13,18,13,23,15,9,9,10,21,7,12,12,17,13,36,16,9,14,12,16,14,13,17,13,15,13,16,20,11,18,14,25,10,13,11
"383",11,9,21,8,14,13,18,20,13,25,15,14,9,7,22,17,7,9,10,21,8,12,100,12,12,12,14,16,19,11,17,32,8,16,15,9,13,15,15,16,92,11,9,13,20,56,9,12,9,7
"384",9,11,18,12,13,10,22,14,7,9,41,13,12,14,8,10,7,21,18,13,12,18,15,15,11,7,9,15,9,15,10,11,19,21,16,11,11,10,23,22,15,14,11,9,13,13,21,9,12,40
"385",9,9,16,19,18,15,10,12,18,14,10,12,17,16,21,26,17,11,10,12,13,15,13,12,15,10,18,19,17,8,11,9,15,18,10,31,14,11,19,18,8,14,12,14,9,13,14,19,8,13
"386",10,12,19,13,39,12,13,21,12,11,10,16,24,21,14,15,9,13,12,18,22,8,17,24,13,14,15,13,14,15,14,14,13,10,19,16,38,17,15,10,10,10,21,11,16,13,18,19,12,14
"387",15,9,10,22,13,23,17,14,9,12,32,12,9,15,11,15,18,16,20,11,15,16,10,15,12,17,11,10,11,9,14,7,12,15,9,18,22,8,7,10,14,9,17,29,13,10,15,20,14,16
"388",18,9,22,36,15,18,15,14,8,8,10,31,10,13,20,13,16,17,11,8,14,10,10,11,11,13,12,20,12,11,18,9,12,15,15,15,11,18,20,18,16,18,17,8,10,11,20,15,12,13
"389",57,10,17,18,15,10,20,9,15,18,10,15,12,26,10,28,19,13,11,22,10,29,49,7,12,34,23,86,22,14,85,28,10,15,25,17,11,6,7,17,9,11,27,12,42,14,57,24,15,45
"390",16,11,15,26,12,10,26,10,17,11,9,11,10,9,10,14,21,10,8,16,15,15,11,13,15,11,19,13,10,12,13,10,9,13,22,12,35,44,14,21,19,37,9,26,16,17,18,14,23,9
"391",16,19,10,13,28,11,11,13,25,8,10,11,8,9,9,41,10,11,10,10,12,18,8,14,11,9,15,11,13,14,13,7,39,12,24,11,15,8,11,17,25,18,14,16,14,10,13,14,15,11
"392",9,18,13,14,17,17,24,9,11,7,13,17,17,11,10,15,15,11,20,16,8,59,14,8,15,6,12,77,13,16,17,15,9,15,14,9,11,15,11,24,11,14,8,18,73,11,15,16,20,8
"393",12,10,15,9,19,14,16,16,14,8,18,16,15,20,7,16,12,9,18,19,9,19,11,15,17,12,20,18,20,15,8,17,11,13,102,10,114,11,12,19,12,10,10,18,10,11,13,12,21,19
"394",38,8,10,10,12,54,22,19,54,18,8,13,14,10,17,18,12,8,21,8,16,17,18,14,9,14,33,8,17,8,12,30,11,15,7,14,13,9,18,9,17,15,39,26,33,19,23,19,15,7
"395",19,10,8,15,18,18,14,14,22,21,18,11,18,9,10,11,9,11,12,12,15,12,9,9,11,20,14,7,28,11,14,9,8,17,9,7,18,14,19,7,15,13,32,16,9,8,9,17,10,21
"396",13,14,9,16,8,14,15,22,14,9,20,15,11,10,16,14,10,10,16,17,21,12,20,103,20,11,10,13,7,21,12,21,14,27,14,16,33,9,13,12,25,34,17,8,17,16,12,103,23,20
"397",15,30,19,21,27,14,10,19,9,10,17,11,17,31,18,10,13,17,26,14,12,19,37,63,13,17,17,11,15,21,26,9,20,19,11,11,64,10,28,13,11,30,10,34,9,25,16,21,17,19
"398",10,9,12,12,13,20,36,15,7,12,8,11,21,17,11,18,18,17,22,10,11,8,9,9,14,9,19,12,NA,10,16,81,17,22,12,14,15,12,9,19,14,20,8,17,39,12,15,10,17,19
"399",33,8,16,7,10,19,10,34,10,16,16,106,13,23,10,10,14,12,14,19,11,16,9,19,23,13,10,15,19,27,18,21,32,11,8,16,17,49,14,7,10,10,19,13,26,11,33,10,109,15
"400",9,14,12,13,9,11,16,15,50,8,9,11,10,9,12,12,12,9,13,9,10,10,8,13,9,13,15,14,9,10,11,11,50,13,11,14,9,13,12,12,14,10,9,9,9,13,15,10,14,9
"401",17,9,17,7,16,10,11,44,11,12,12,9,14,8,10,11,19,10,14,15,36,13,10,10,10,14,10,16,10,10,9,14,15,12,9,7,61,13,60,19,15,7,14,16,16,9,8,64,10,9
"402",16,19,16,11,13,7,8,7,9,17,35,7,14,12,16,16,16,10,14,15,15,15,12,12,24,9,10,15,10,7,9,8,9,15,13,19,38,13,9,16,19,10,11,14,17,12,14,10,9,15
"403",27,11,25,67,18,11,9,18,19,21,10,11,10,9,12,8,20,8,71,13,18,15,19,13,15,15,34,14,21,17,13,17,20,11,10,10,29,20,13,10,10,10,16,17,18,10,15,13,11,17
"404",16,17,16,14,41,8,16,10,11,9,18,10,10,15,16,12,16,13,17,19,10,16,17,10,7,8,16,11,11,14,12,12,15,15,10,11,16,17,15,13,14,12,13,18,10,15,43,12,16,16
"405",7,10,14,22,17,8,22,15,82,22,54,18,21,15,19,11,18,20,28,9,17,22,10,9,21,12,12,15,10,26,8,17,10,23,13,22,17,25,14,26,15,81,12,7,13,8,21,8,23,13
"406",489,14,28,23,9,22,20,24,22,53,8,15,16,14,25,11,9,19,11,9,9,14,9,14,16,12,12,13,11,9,11,11,12,12,9,15,20,11,9,10,14,11,15,64,9,22,11,7,14,19
"407",9,13,11,10,12,17,18,13,9,15,12,9,8,17,13,10,15,10,12,14,10,9,14,18,28,15,33,9,16,10,9,17,8,17,7,15,8,12,6,11,16,9,8,12,11,10,14,12,17,15
"408",21,9,12,17,9,15,12,11,17,11,9,9,22,10,46,14,9,21,24,19,14,9,20,16,14,22,23,21,25,13,20,22,21,17,24,9,24,13,15,23,28,44,22,14,14,9,14,14,15,10
"409",14,12,14,11,14,11,15,9,15,16,12,13,11,9,11,13,11,13,139,20,9,139,14,13,15,13,12,13,11,12,18,10,12,12,15,12,11,10,126,15,13,13,15,14,10,11,13,15,8,10
"410",14,10,11,25,11,9,15,14,16,10,14,13,13,13,8,14,10,7,12,13,10,9,14,10,13,10,11,14,9,10,10,15,17,15,14,16,14,12,12,7,18,9,14,11,12,13,12,26,12,10
"411",12,14,28,20,15,9,11,15,12,19,23,10,8,12,11,52,11,23,23,9,32,12,16,8,9,7,17,30,24,23,17,14,10,12,29,11,14,30,21,12,18,9,51,20,16,14,18,13,29,23
"412",10,21,24,29,13,12,21,14,14,22,10,9,24,11,17,31,17,12,14,11,15,17,11,11,10,14,10,16,8,10,13,22,11,14,50,9,24,9,23,15,15,6,12,26,14,13,47,10,18,24
"413",47,47,23,26,8,17,11,30,10,34,19,19,11,35,14,10,17,24,14,10,20,11,36,16,18,14,10,18,21,11,35,26,11,10,13,11,15,11,18,13,11,16,38,14,15,18,19,6,9,9
"414",14,13,13,39,13,8,11,10,36,12,21,16,11,15,14,11,41,10,8,9,16,19,13,9,26,8,10,12,12,16,50,33,18,11,12,16,9,9,11,7,15,8,10,41,51,10,11,16,13,13
"415",18,17,8,10,18,14,14,13,9,11,9,36,19,11,22,16,13,13,17,7,9,18,12,11,14,22,21,18,7,12,18,15,19,21,34,13,14,15,10,17,8,10,13,10,9,13,11,16,8,16
"416",17,23,13,11,22,18,20,13,10,14,10,20,14,11,14,13,15,15,19,58,14,7,19,10,9,17,10,17,46,10,19,22,12,11,14,8,12,7,7,16,18,19,15,16,20,11,17,11,13,9
"417",21,11,20,10,13,9,66,17,9,17,20,10,10,14,18,19,12,14,12,13,8,7,10,16,13,55,70,9,12,17,8,10,9,8,11,21,11,12,12,12,11,10,12,16,19,12,17,17,14,14
"418",15,19,10,8,14,12,10,11,17,12,14,14,20,15,20,14,17,30,19,16,15,12,13,15,22,11,11,15,13,11,16,8,17,12,20,11,7,12,8,9,9,14,9,36,11,12,10,9,12,15
"419",19,10,21,12,11,9,16,16,10,12,13,18,11,25,11,12,11,37,12,9,10,12,24,21,15,12,9,20,14,10,12,15,11,23,28,29,8,17,14,19,48,50,9,27,13,22,18,10,9,9
"420",12,14,8,15,15,13,10,10,13,15,7,12,10,13,52,12,12,9,8,9,18,21,10,12,15,8,6,17,16,8,11,83,8,20,20,12,10,13,15,6,10,10,36,21,10,8,84,24,9,12
"421",46,12,17,12,15,11,21,15,15,25,9,50,10,2,26,11,9,10,13,24,17,28,11,8,8,9,23,10,21,20,18,43,11,10,17,15,11,17,16,10,14,28,18,20,12,9,10,10,20,16
"422",17,9,11,17,10,16,18,18,20,11,11,8,9,13,12,7,14,16,8,20,17,16,10,14,12,17,16,9,12,55,14,19,18,12,53,8,18,12,15,11,8,15,16,17,16,12,23,14,8,9
"423",16,12,14,12,17,18,18,11,28,20,14,13,18,10,15,21,19,13,20,12,18,7,15,9,15,15,13,12,20,15,10,20,18,16,18,9,10,19,22,11,11,7,12,31,22,22,16,14,15,15
"424",21,12,28,11,20,11,16,23,7,9,12,25,44,28,16,10,27,12,14,23,10,26,25,8,9,24,13,9,11,23,10,11,8,17,28,47,14,11,26,27,22,21,12,12,10,12,25,28,11,26
"425",9,22,9,14,19,7,24,13,11,15,27,22,11,21,9,30,18,23,24,21,16,9,8,12,13,11,13,8,20,36,17,23,16,8,12,8,9,12,30,9,17,11,9,31,15,10,29,9,38,23
"426",18,12,17,26,11,15,30,16,13,20,25,13,18,13,9,27,11,7,11,21,18,21,19,15,8,12,17,24,11,11,15,10,13,13,20,24,16,10,20,33,20,11,11,17,15,9,14,12,21,9
"427",21,12,28,14,9,27,30,27,10,32,21,9,19,20,35,2,30,12,12,26,7,43,20,10,15,16,17,10,27,11,17,31,24,10,14,17,27,14,33,11,18,25,7,10,23,32,9,12,18,13
"428",15,14,13,15,29,11,11,14,14,14,7,9,29,9,14,12,8,14,10,10,15,12,9,13,17,15,13,13,12,15,12,8,13,13,9,16,15,6,17,11,16,14,14,12,15,10,16,13,10,15
"429",24,18,10,36,21,11,30,10,10,46,8,13,15,18,16,65,17,51,9,9,20,15,21,20,29,18,13,20,18,10,22,43,19,72,11,12,41,23,13,31,15,11,32,9,9,12,50,40,20,15
"430",14,13,16,16,12,17,12,17,11,16,16,54,10,13,13,13,16,12,16,16,17,16,9,17,14,13,16,10,16,16,14,11,14,10,13,16,62,7,64,17,15,14,9,9,11,14,11,16,14,14
"431",31,28,16,9,8,28,9,22,9,24,10,11,17,30,9,20,10,23,9,12,16,11,23,27,30,19,16,12,22,27,9,19,57,10,25,19,10,57,24,9,11,19,29,24,24,7,8,8,11,10
"432",13,12,18,13,19,19,20,20,19,10,10,9,9,13,10,9,11,21,17,12,11,9,19,5,9,9,11,30,12,6,16,10,18,11,18,33,18,19,17,23,21,16,15,17,21,16,9,22,14,10
"433",24,15,21,9,16,11,17,14,21,16,22,6,20,8,8,10,10,15,13,8,9,42,15,8,14,22,9,11,14,8,12,13,41,12,21,14,20,17,9,14,17,9,9,9,13,12,24,11,12,12
"434",71,14,10,9,11,25,9,13,2,22,28,15,28,25,16,81,30,9,8,25,42,11,19,23,20,13,NA,9,21,19,17,9,11,21,13,18,10,12,32,23,10,21,15,23,32,10,11,16,17,NA
"435",11,16,7,11,14,11,11,23,11,14,7,21,10,9,12,20,23,11,10,6,13,12,16,11,18,9,10,20,50,23,25,10,16,11,11,21,18,17,11,10,14,10,46,13,19,13,22,12,22,12
"436",10,9,31,19,49,29,19,10,12,24,10,36,15,21,36,18,11,12,20,22,27,20,12,9,14,15,8,19,14,10,10,15,28,13,23,16,14,12,47,23,13,13,20,14,19,15,91,7,87,19
"437",16,14,12,16,13,24,17,10,35,9,14,14,10,12,12,25,10,9,9,29,10,26,60,29,8,18,10,18,20,20,10,13,14,16,18,8,22,8,22,56,18,3,15,17,9,22,28,20,13,13
"438",13,21,17,17,10,15,12,21,11,18,18,11,21,76,10,10,14,13,85,14,11,26,26,22,19,10,18,12,29,13,10,15,8,10,29,33,23,13,17,33,24,20,7,27,10,14,13,16,8,25
"439",20,18,10,27,23,29,30,23,10,16,17,48,15,32,9,13,21,14,15,47,10,11,10,12,13,12,12,10,15,20,11,20,15,17,22,16,12,15,11,30,16,8,19,15,9,11,7,26,11,14
"440",13,13,9,16,18,17,19,16,18,14,12,10,39,17,20,16,11,12,20,13,13,19,12,17,10,15,19,13,8,19,17,20,38,14,15,18,17,11,14,20,10,10,18,17,19,17,12,20,20,22
"441",16,18,9,28,8,16,16,21,19,10,9,10,25,18,11,10,86,11,25,12,9,14,12,12,12,24,8,14,10,7,85,15,18,24,11,11,9,13,11,17,22,13,16,21,14,9,15,14,18,10
"442",23,17,11,12,43,15,15,29,72,10,16,13,9,11,16,23,11,19,10,25,21,11,7,23,14,8,9,10,25,12,7,17,122,10,12,8,16,9,31,7,13,23,121,21,16,8,14,27,8,7
"443",16,9,13,8,14,13,20,11,14,17,14,19,18,13,9,18,30,9,16,9,11,21,19,18,15,6,7,8,9,10,14,11,9,11,30,8,16,16,13,19,13,13,10,9,11,18,10,15,21,15
"444",18,13,25,12,14,12,10,10,10,11,34,15,14,9,22,9,9,19,15,9,11,22,26,8,9,10,9,14,34,11,11,15,23,10,21,11,9,9,13,17,8,16,18,20,17,11,8,17,8,12
"445",14,11,16,9,15,20,27,29,12,9,51,19,30,16,11,10,12,15,11,11,11,27,10,9,18,10,51,10,10,19,12,10,13,30,21,24,21,9,23,29,27,10,14,28,14,30,9,9,10,12
"446",9,30,13,12,8,8,11,10,16,7,10,19,13,13,13,10,11,16,9,10,13,20,8,11,10,11,13,19,21,10,13,8,13,10,15,14,21,8,21,31,12,13,13,10,15,13,17,19,9,10
"447",12,18,11,16,16,12,7,12,17,16,12,13,26,19,18,10,21,19,13,15,36,12,22,18,15,17,12,13,16,13,20,15,11,11,14,38,10,27,24,12,15,12,8,11,10,9,14,14,13,16
"448",21,11,10,8,10,12,24,21,10,10,16,21,10,15,23,14,15,18,8,10,12,25,21,22,23,9,25,21,15,19,12,17,13,16,22,8,7,12,28,11,112,17,18,16,15,20,12,9,116,43
"449",11,10,10,9,10,11,16,9,12,13,10,13,11,13,15,11,9,9,12,20,39,12,39,12,16,15,9,22,20,20,14,12,18,13,10,10,15,13,13,18,11,11,22,19,16,17,19,19,12,17
"450",9,12,13,10,12,12,10,8,54,8,10,15,8,17,11,7,11,14,18,15,12,14,17,13,31,14,13,15,12,10,10,18,9,7,15,14,16,61,14,8,14,14,12,9,10,15,8,16,8,12
"451",14,14,8,29,14,12,10,12,15,11,31,14,10,14,9,12,16,13,13,9,12,15,10,14,14,11,15,8,11,10,11,15,14,10,9,13,16,8,9,10,14,10,13,13,9,13,11,14,11,8
"452",13,10,13,12,12,12,13,11,11,16,9,9,9,16,9,9,13,NA,20,11,18,14,10,15,15,11,12,14,9,19,8,10,9,12,13,12,86,10,18,17,17,131,15,10,11,11,9,15,18,10
"453",10,21,11,8,47,73,8,27,8,27,19,16,17,10,10,11,12,45,46,26,12,10,14,21,71,29,11,28,25,24,9,22,17,9,18,9,9,8,8,14,9,41,29,9,18,11,20,20,13,9
"454",21,35,24,9,63,9,11,19,12,16,20,20,11,10,18,14,8,25,12,7,18,13,23,9,20,14,11,10,24,10,9,19,21,18,32,35,22,30,11,9,16,15,11,21,9,20,14,13,66,17
"455",11,11,10,12,15,23,17,17,16,12,11,17,13,18,19,13,32,10,12,12,14,11,19,12,47,11,20,9,26,14,11,10,22,24,67,17,18,15,13,12,14,73,23,13,13,17,10,24,14,10
"456",22,17,16,16,10,12,14,32,11,22,15,42,17,20,10,33,16,14,18,11,43,13,14,33,23,17,11,35,12,12,16,33,31,32,10,25,11,16,10,28,31,10,13,17,29,32,10,24,29,22
"457",10,25,21,14,14,15,14,21,8,8,10,10,33,8,20,14,16,14,8,3,87,11,9,14,19,11,22,9,23,9,8,9,24,38,8,12,52,23,34,13,11,18,8,15,9,80,20,21,11,19
"458",8,23,9,15,23,12,17,12,13,15,20,11,11,26,24,22,24,10,14,14,9,41,9,11,10,28,22,10,16,16,12,13,9,24,24,16,25,10,40,16,26,16,9,18,12,25,19,10,9,10
"459",8,20,8,10,16,15,51,13,14,10,8,22,9,8,24,10,97,20,17,15,11,16,7,11,20,6,11,10,11,11,15,15,18,35,10,15,14,13,8,16,20,9,20,13,9,8,45,20,94,21
"460",12,16,13,8,15,NA,9,10,17,13,16,25,13,16,18,12,17,9,15,17,12,8,27,15,14,2,11,15,10,9,NA,18,34,11,16,13,8,16,35,14,9,15,9,12,18,13,25,10,12,17
"461",14,11,8,14,8,79,23,15,10,11,13,8,23,9,9,8,22,13,9,24,8,8,12,54,14,9,48,19,12,14,21,10,10,9,81,8,11,9,11,49,33,19,14,9,10,23,8,13,51,9
"462",12,13,18,15,8,13,14,14,20,10,18,11,10,8,23,8,20,15,10,9,14,14,10,13,13,18,9,12,15,12,10,9,9,10,11,23,12,11,13,10,25,11,22,12,19,31,16,13,18,25
"463",13,13,15,16,16,10,9,313,14,21,10,9,14,20,28,22,9,14,321,16,10,12,20,9,12,11,16,11,74,13,16,15,9,14,16,10,24,20,9,12,23,17,8,8,8,12,9,46,10,13
