"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
"218",32,17,11,9,16,18,30,13,41,10,20,37,10,16,11,50,17,14,20,38,17,12,11,11,18,28,280,15,180,58
"219",9,20,14,13,18,14,21,78,9,14,13,15,17,41,13,23,15,36,25,77,14,13,24,42,61,22,14,22,10,9
"220",9,13,14,21,16,10,12,145,32,10,10,20,11,13,17,17,24,43,12,19,37,11,11,188,22,21,9,136,20,19
"221",11,10,15,13,22,19,8,7,21,23,14,10,11,17,62,11,155,9,8,NA,12,NA,31,9,9,60,13,NA,9,10
"222",8,196,11,19,16,17,154,17,24,12,26,12,35,15,11,15,204,17,184,9,9,26,11,40,9,18,27,30,20,19
"223",15,12,142,22,11,295,17,22,13,19,10,40,22,18,17,50,39,18,19,11,44,20,17,16,18,20,14,11,279,17
"224",71,15,43,10,14,180,13,13,12,132,21,14,28,10,146,13,11,153,8,21,15,21,41,8,52,10,32,63,21,130
"225",12,75,17,23,15,22,32,96,19,18,11,25,11,22,33,14,18,10,39,8,81,16,9,15,31,15,10,11,26,24
"226",11,15,35,10,10,76,147,104,70,21,75,15,10,23,28,17,11,77,32,9,12,15,31,173,75,13,11,26,22,15
"227",10,23,11,11,37,140,42,29,13,177,9,66,31,10,38,23,57,10,18,15,12,14,14,111,151,36,16,21,11,20
"228",43,8,12,13,24,19,13,50,49,17,16,33,15,15,16,16,16,23,52,37,44,16,23,79,9,32,23,33,71,29
"229",9,10,12,418,11,52,45,54,9,10,12,14,81,256,15,20,10,8,9,348,16,39,10,22,18,11,26,9,15,16
"230",19,15,9,23,16,17,314,25,9,14,16,11,14,24,11,16,15,12,409,75,13,18,26,426,22,12,8,15,67,14
"231",11,10,18,14,9,13,31,13,221,12,19,11,19,12,221,24,208,15,29,10,15,15,10,71,13,155,20,29,135,9
"232",14,11,16,17,13,16,32,10,100,28,13,9,36,34,10,14,11,17,15,13,14,18,31,NA,93,40,NA,11,10,18
"233",12,25,51,53,9,39,10,13,24,16,12,19,13,12,12,20,13,17,14,25,56,20,13,15,12,12,17,20,18,13
"234",30,24,60,22,11,19,9,23,21,9,9,24,60,18,90,30,8,7,10,12,8,8,30,13,75,15,48,14,11,16
"235",11,18,10,33,32,22,29,40,19,14,30,14,18,13,48,14,14,24,19,10,13,11,30,14,11,23,30,14,10,16
"236",11,24,11,181,10,30,15,16,14,183,11,16,19,15,166,42,10,32,9,107,25,14,15,13,14,17,18,17,30,9
"237",12,8,32,NA,15,16,33,12,13,21,NA,19,51,175,8,9,15,20,10,15,18,24,21,15,56,NA,11,9,18,13
"238",9,12,12,16,9,11,29,18,20,44,28,16,14,NA,22,21,12,9,24,28,11,15,27,15,13,20,33,23,84,NA
"239",53,24,33,40,56,28,18,13,10,17,28,480,39,106,41,19,15,12,474,19,22,10,13,22,11,25,123,24,101,26
"240",21,16,11,321,27,36,139,15,17,31,18,13,9,12,24,182,11,14,10,11,19,11,37,349,17,9,29,22,80,300
"241",13,8,34,12,41,16,22,14,10,23,9,11,21,27,53,13,47,9,11,25,250,10,9,185,12,17,14,75,11,15
"242",11,91,18,17,9,14,57,21,12,19,16,47,11,18,8,20,26,103,109,9,10,16,17,81,18,14,21,18,12,20
"243",23,23,28,224,12,435,145,25,12,12,106,19,20,20,10,13,25,19,69,11,31,13,173,15,31,32,27,35,15,26
"244",19,39,16,20,14,38,45,10,10,32,30,42,8,13,9,21,9,32,9,13,13,13,10,16,47,13,26,14,12,17
"245",13,13,12,10,14,9,12,9,11,13,14,35,14,9,16,15,12,25,16,14,11,12,14,13,13,36,14,11,36,12
"246",32,34,10,51,22,11,28,13,23,55,16,30,7,32,33,12,25,12,70,29,45,7,16,64,10,35,32,10,31,31
"247",174,218,10,130,13,10,12,67,15,30,66,12,60,9,10,250,55,33,15,14,13,26,244,9,22,25,33,67,42,16
"248",9,37,12,15,10,13,19,154,13,10,26,11,57,27,17,8,9,134,9,13,13,24,100,21,17,9,186,10,10,9
"249",27,11,12,93,98,12,9,301,56,10,9,14,33,18,6,15,98,290,30,11,52,46,20,23,15,53,38,16,69,11
"250",17,99,13,40,27,14,31,10,14,26,62,15,17,17,12,NA,18,357,94,NA,NA,12,10,14,13,43,NA,11,48,12
"251",10,124,10,10,32,9,11,61,22,20,50,265,21,25,10,95,10,13,14,17,21,26,17,12,66,18,266,23,9,30
"252",143,13,97,32,15,10,15,140,17,10,19,9,16,43,39,14,15,93,19,26,20,42,23,11,16,30,23,19,136,19
"253",100,14,98,96,17,18,25,22,8,17,29,26,8,26,35,72,18,11,10,23,22,24,33,20,19,100,12,25,10,17
"254",14,11,17,17,9,20,23,44,16,12,10,23,11,20,15,10,21,12,21,59,85,14,22,18,15,20,17,12,77,20
"255",9,16,118,32,16,157,30,13,9,17,10,38,149,8,22,14,11,50,10,12,17,34,21,16,25,22,12,10,39,29
"256",12,252,19,13,11,14,25,148,24,18,8,11,12,17,11,9,15,29,44,17,12,12,25,14,18,12,13,13,28,14
"257",18,44,23,22,22,13,10,15,17,13,19,18,16,147,16,159,40,19,151,12,11,31,12,23,13,20,18,23,13,22
"258",55,28,20,9,20,16,19,12,16,13,77,24,11,9,9,10,69,11,79,9,8,20,14,34,35,16,13,24,66,11
"259",149,22,13,11,10,9,17,11,10,39,15,29,19,10,21,155,13,58,219,22,20,28,9,14,183,10,13,18,217,162
"260",9,447,12,8,9,50,12,10,15,14,14,11,10,14,12,469,10,9,11,14,450,487,14,15,10,12,17,21,18,26
"261",30,18,10,NA,9,77,11,10,7,14,31,NA,19,51,16,NA,9,10,13,14,22,12,14,9,7,11,14,11,NA,13
"262",9,9,29,7,18,139,89,16,18,14,11,11,13,103,10,62,8,9,14,12,28,15,44,12,13,14,13,36,38,112
"263",64,13,12,11,8,10,NA,9,NA,10,8,59,NA,10,9,NA,21,13,NA,11,10,11,24,25,21,7,9,12,19,15
"264",15,9,13,62,9,9,11,229,10,44,108,100,12,14,212,20,18,290,11,10,47,10,15,16,19,18,8,196,23,291
"265",28,13,32,30,35,35,25,10,73,7,37,25,88,8,12,33,20,38,85,26,9,19,27,11,78,16,12,27,16,75
"266",217,6,16,21,13,11,17,11,15,29,13,14,10,32,13,43,8,21,14,95,88,11,77,19,10,31,193,88,184,145
"267",56,9,8,14,9,21,25,31,24,10,25,33,9,30,47,31,9,17,15,8,15,65,13,15,18,72,10,12,13,10
"268",14,16,14,9,15,23,17,34,11,14,15,11,12,16,10,11,14,NA,8,8,10,11,NA,24,10,NA,9,68,108,19
"269",15,9,19,22,236,24,86,9,10,115,16,11,12,17,145,18,49,11,18,15,9,11,54,9,14,239,11,41,47,46
"270",24,16,78,65,11,69,72,15,15,11,20,22,9,31,12,13,19,35,18,13,11,16,14,15,42,20,13,41,11,16
"271",10,13,10,7,11,9,9,38,18,155,148,9,8,12,83,12,28,10,10,12,10,44,160,45,11,72,20,29,12,9
"272",65,15,18,81,10,45,301,17,27,33,14,11,16,479,30,17,15,11,12,13,447,15,56,427,43,13,9,11,17,9
"273",18,260,17,28,15,21,14,14,41,18,317,11,21,30,18,15,32,24,19,11,11,20,12,17,12,71,21,324,297,274
"274",14,9,10,15,10,8,33,12,23,23,38,42,26,50,21,28,14,18,9,39,16,11,9,18,8,48,19,17,10,11
"275",19,13,18,8,26,68,58,11,27,23,101,75,45,8,12,12,12,23,16,16,14,13,13,52,11,9,7,10,38,19
"276",19,34,13,12,12,14,11,20,18,15,109,14,41,13,95,11,13,107,48,11,27,14,14,14,101,23,14,22,12,11
"277",33,9,17,69,14,9,13,298,256,10,13,15,18,14,15,25,8,15,12,14,7,15,12,9,19,9,13,315,14,11
"278",13,26,11,10,133,8,437,13,18,13,8,44,33,19,46,12,11,39,11,13,8,9,12,447,18,58,10,9,445,10
"279",10,14,NA,26,15,12,NA,12,12,13,22,21,41,12,15,13,13,8,11,NA,21,12,41,40,9,20,37,48,NA,7
"280",23,32,NA,24,18,15,50,18,NA,18,13,11,364,22,17,94,12,10,12,24,16,48,33,15,19,14,16,15,39,10
"281",27,10,21,27,22,13,11,7,81,11,8,11,10,11,9,11,15,392,471,13,15,34,171,8,17,16,13,12,41,7
"282",37,19,13,148,153,12,37,15,15,10,11,10,78,10,92,20,21,31,11,27,29,16,23,24,100,19,17,11,8,22
"283",108,17,13,20,11,11,22,13,12,37,18,22,11,20,469,13,24,24,13,14,11,479,13,25,113,84,33,26,14,10
"284",20,30,17,34,21,12,12,12,13,14,22,37,46,11,17,185,14,9,14,18,155,12,19,12,22,169,181,11,25,13
"285",9,57,24,10,10,14,25,59,17,27,21,20,19,9,15,22,17,20,12,19,19,9,15,11,18,17,24,21,13,55
"286",38,74,13,17,13,18,263,255,32,12,10,103,10,9,9,36,23,7,51,28,29,24,12,23,25,21,268,12,11,16
"287",12,12,61,36,51,10,8,9,12,9,37,130,20,253,11,139,18,22,16,34,87,14,14,14,30,86,22,249,12,113
"288",15,15,43,19,9,13,29,35,197,18,45,12,11,19,39,11,158,11,18,14,18,138,9,149,21,18,23,17,16,198
"289",13,20,50,8,21,23,19,27,27,92,10,488,7,24,18,16,11,83,14,9,10,24,153,33,32,31,10,23,487,23
"290",14,14,13,11,75,23,19,82,9,8,19,20,84,36,28,12,87,14,20,16,13,24,21,26,13,9,41,18,11,9
"291",6,9,13,15,46,7,15,14,50,72,17,10,14,25,134,10,12,16,9,14,12,18,35,42,11,10,88,13,13,22
"292",14,15,10,29,12,29,12,20,28,148,12,65,171,17,19,15,24,24,290,132,10,60,24,10,12,8,NA,300,14,12
"293",40,13,22,9,37,15,11,8,15,12,20,23,17,10,12,12,39,19,15,15,14,12,34,13,14,20,13,19,21,29
"294",11,205,11,12,12,10,60,32,61,19,9,15,210,220,13,11,16,13,11,12,11,40,88,9,11,20,19,203,21,15
"295",26,12,165,9,89,13,10,22,36,22,18,34,70,11,12,147,12,11,32,10,18,9,10,9,31,14,13,9,13,15
"296",187,20,21,19,21,10,15,19,10,206,12,16,28,15,10,207,16,10,9,205,16,27,10,11,25,18,10,13,8,14
"297",10,9,27,8,24,NA,NA,9,9,13,25,24,155,20,21,19,28,16,13,20,8,19,14,NA,32,13,8,9,9,21
"298",17,8,11,16,8,9,8,122,19,36,14,11,161,61,26,11,20,53,16,14,10,9,10,14,15,11,13,31,10,10
"299",12,8,24,12,18,62,16,16,63,10,28,18,15,10,60,13,46,17,7,12,29,13,12,13,26,14,26,37,19,18
"300",20,21,14,17,24,21,19,11,97,57,19,25,11,9,23,14,12,11,8,19,19,16,9,29,16,103,18,23,12,20
"301",15,11,13,17,20,113,15,11,13,40,51,9,9,16,14,20,123,18,10,15,9,18,16,76,8,42,126,15,9,11
"302",14,10,13,12,24,11,15,448,9,15,93,444,11,13,112,22,12,22,9,14,406,14,13,15,18,16,100,11,14,10
"303",18,14,25,325,306,414,7,233,18,16,36,8,9,439,23,12,13,12,28,365,16,9,9,10,8,11,11,12,16,28
"304",99,11,410,9,410,11,408,15,9,13,10,9,9,175,12,20,10,8,124,11,9,10,18,11,10,12,77,404,10,17
"305",9,16,15,76,11,9,12,30,12,13,26,10,19,13,14,81,34,10,12,12,13,10,82,16,33,12,12,11,8,21
"306",16,16,27,8,16,10,20,10,13,13,13,22,20,11,10,9,10,67,12,9,18,15,26,21,20,55,25,14,65,12
"307",16,7,108,24,9,22,23,15,329,13,8,10,64,48,11,9,9,17,20,15,19,9,16,11,20,9,12,14,326,127
"308",38,28,11,12,10,23,26,10,31,14,24,45,18,33,12,11,42,13,10,16,14,21,12,12,10,24,37,22,10,16
"309",70,12,11,9,45,19,14,19,165,10,11,13,10,17,13,8,17,19,11,254,78,13,13,24,13,13,160,9,8,19
"310",16,13,17,9,11,18,51,11,16,17,12,48,13,16,25,16,13,11,13,48,17,17,16,17,12,7,15,11,10,56
"311",8,44,9,13,19,16,35,14,415,34,12,51,12,19,27,63,113,16,32,14,436,17,32,15,16,15,8,10,100,13
"312",9,13,15,6,65,10,10,13,79,9,8,31,8,86,8,23,26,9,8,12,10,9,10,18,8,13,69,80,12,12
"313",8,16,10,48,40,10,65,19,19,64,23,11,9,20,12,66,21,8,13,52,9,12,12,10,12,15,17,12,17,18
"314",22,11,12,18,13,23,19,32,15,8,7,55,13,85,60,15,17,9,10,34,69,18,34,44,137,12,29,12,37,10
"315",377,37,15,27,22,17,32,370,14,14,15,20,83,29,18,14,15,18,18,11,27,9,18,18,16,6,24,13,12,11
"316",14,13,124,32,14,13,22,27,39,127,16,65,10,16,26,11,59,60,22,18,12,17,14,19,19,14,17,13,125,10
"317",15,302,14,288,8,12,14,133,13,16,27,25,11,13,197,12,20,18,25,10,18,13,219,15,21,21,32,95,14,10
"318",42,11,13,18,15,15,8,38,13,17,78,30,11,13,16,13,7,11,12,11,14,15,26,25,15,11,19,85,23,22
"319",19,21,10,12,12,64,11,12,15,24,14,10,16,9,18,34,62,11,NA,16,16,14,13,139,13,69,17,17,14,10
"320",21,14,97,11,14,17,11,11,93,105,24,72,12,11,27,10,13,14,36,8,24,13,15,15,114,17,14,11,15,14
"321",20,11,8,20,22,10,7,15,21,19,25,12,25,61,12,65,9,34,28,16,25,25,12,72,65,67,24,13,11,80
"322",NA,NA,15,NA,NA,NA,NA,10,8,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,20,NA,NA
"323",11,13,16,399,15,63,49,40,16,14,14,54,15,33,9,15,30,70,68,10,12,402,38,6,21,372,15,14,10,11
"324",8,10,13,10,29,78,18,13,8,12,17,11,17,12,9,84,12,8,9,12,135,67,11,20,11,10,57,20,11,25
"325",14,11,13,12,17,17,136,23,12,16,10,12,14,18,7,24,12,39,19,107,8,31,9,13,21,20,8,14,9,52
"326",9,9,13,27,84,11,36,32,12,13,NA,11,13,207,20,22,22,26,19,20,17,NA,10,30,20,30,161,12,15,22
"327",56,50,9,12,8,56,12,10,10,17,29,11,17,16,29,7,53,21,11,13,13,35,14,13,18,11,21,10,12,18
"328",9,9,38,9,16,16,9,12,19,13,8,10,NA,60,11,10,10,59,12,14,15,14,10,10,28,16,15,NA,15,63
"329",21,20,14,9,42,23,128,13,20,21,93,21,13,92,8,35,21,10,24,121,8,41,11,18,11,127,15,30,92,8
"330",17,10,10,67,10,10,19,20,12,17,20,22,15,15,18,15,24,10,11,15,15,25,74,26,81,14,68,21,81,27
"331",15,11,20,63,20,16,36,31,38,233,12,13,13,16,11,14,30,13,22,29,144,199,8,38,10,9,30,15,17,61
"332",13,13,18,9,12,51,15,21,14,8,23,37,437,13,57,8,19,23,423,16,446,20,13,444,59,23,15,72,15,13
"333",15,20,15,82,16,13,49,10,38,NA,10,11,18,18,NA,16,NA,16,18,11,12,36,10,19,85,10,17,11,10,13
"334",12,11,23,15,80,26,15,22,23,11,86,26,16,18,23,19,42,40,10,10,11,23,17,12,14,13,41,21,10,10
"335",22,8,11,9,11,47,74,12,13,8,8,6,25,27,12,18,151,52,10,10,170,13,38,12,45,12,17,11,12,26
"336",69,27,65,37,19,20,16,9,14,54,8,38,25,53,9,24,10,28,26,10,21,52,22,7,17,8,13,13,10,31
"337",15,18,12,15,16,19,12,8,20,104,9,12,9,26,8,19,19,9,31,12,33,105,38,22,11,102,8,12,9,26
"338",15,10,8,15,8,9,10,10,17,10,9,15,7,13,101,107,11,97,11,7,10,99,11,13,11,19,8,41,10,15
"339",17,19,41,20,31,21,9,15,13,11,15,10,22,24,17,19,23,15,17,21,14,13,13,13,46,9,27,44,17,11
"340",25,11,82,99,10,27,19,8,10,13,14,8,13,14,13,19,14,13,107,9,17,61,17,23,23,30,25,15,12,15
"341",11,9,11,25,250,16,15,76,15,38,49,10,10,11,23,22,138,13,17,12,453,439,11,19,82,25,14,13,11,18
"342",18,10,9,14,17,13,9,44,42,10,12,7,16,12,19,10,16,11,10,15,14,16,17,16,26,14,9,8,17,14
"343",121,9,43,11,9,9,36,25,8,7,10,25,19,11,15,8,24,71,12,8,21,10,10,8,26,15,15,8,98,19
"344",30,NA,51,19,12,14,77,18,14,15,14,15,10,NA,NA,9,11,9,198,50,13,12,8,22,102,43,12,20,59,42
"345",13,24,11,15,9,14,11,64,31,14,26,28,12,9,72,37,21,27,31,23,18,53,60,21,23,35,24,15,28,10
"346",20,23,12,13,11,158,21,18,13,16,14,8,10,9,27,22,10,18,33,153,26,12,19,71,11,17,147,142,14,13
"347",11,14,14,23,13,13,94,14,10,NA,NA,12,NA,76,18,13,27,12,12,10,19,23,49,NA,61,13,14,15,18,22
"348",18,34,10,10,9,61,60,14,19,57,14,14,12,13,10,13,36,12,17,50,59,15,10,11,11,28,18,14,19,17
"349",80,27,16,10,13,9,47,10,10,115,16,9,41,130,100,136,20,20,23,10,18,13,11,42,9,17,12,10,12,12
"350",15,NA,10,9,NA,NA,23,12,NA,12,46,11,NA,22,9,10,15,10,NA,18,NA,NA,NA,NA,NA,196,10,NA,23,24
"351",202,13,10,15,24,20,14,17,41,17,61,31,207,33,33,10,8,7,16,14,12,16,14,174,49,31,26,41,12,11
"352",11,9,18,11,22,12,68,74,16,47,8,7,12,14,26,11,26,8,23,9,54,10,14,9,9,6,9,8,18,8
"353",21,45,9,16,11,19,23,111,7,40,33,366,18,23,28,357,10,16,10,17,7,361,64,14,15,11,10,33,9,22
"354",9,20,15,19,26,49,18,40,20,11,45,33,12,12,17,20,30,20,39,15,27,72,18,306,138,10,8,17,313,60
"355",101,14,14,13,21,12,15,330,14,13,13,12,12,9,18,10,12,11,15,10,9,11,8,227,16,333,17,14,15,297
"356",27,24,NA,16,11,15,37,22,NA,11,34,NA,13,10,98,20,10,15,10,14,24,16,12,23,15,14,22,NA,33,19
"357",11,17,279,13,256,235,15,87,16,13,16,10,7,9,17,9,12,52,14,23,8,75,9,12,8,10,10,112,7,67
"358",10,52,25,9,10,52,18,8,13,13,15,15,10,9,11,52,11,16,20,10,13,9,8,21,9,48,18,51,19,17
"359",44,26,22,34,7,27,23,8,23,10,12,17,12,480,15,12,26,12,96,47,7,11,27,485,20,87,27,13,26,30
"360",8,102,83,31,449,9,24,32,292,9,13,28,447,14,29,22,124,22,42,62,9,16,23,17,8,32,68,23,90,14
"361",8,10,10,10,10,20,97,17,9,10,NA,18,12,10,16,15,17,20,11,188,23,9,215,NA,NA,30,7,20,9,8
"362",20,13,52,9,27,14,17,13,16,26,47,9,161,32,11,124,34,9,124,15,15,9,16,11,26,10,8,16,15,15
"363",11,25,394,11,13,12,19,10,36,24,14,21,27,18,31,110,383,15,12,22,38,22,13,13,20,481,41,29,13,79
"364",23,18,14,10,39,8,45,14,42,267,9,262,22,218,277,16,11,26,21,11,18,15,65,77,17,12,27,11,11,12
"365",15,13,13,15,29,78,14,15,17,112,15,10,14,17,123,18,11,23,14,11,155,18,13,13,21,16,20,157,11,23
"366",12,27,50,12,9,7,20,132,10,135,10,80,22,19,12,20,11,12,17,9,88,13,11,138,136,10,11,60,11,12
"367",12,264,13,22,22,10,12,23,10,17,12,419,22,24,21,8,257,28,275,9,15,12,35,17,19,446,8,11,7,13
"368",92,32,37,40,22,68,37,27,105,8,37,25,36,40,10,109,9,11,9,101,54,43,25,15,18,11,100,26,16,14
"369",17,38,45,12,150,24,14,17,NA,25,24,159,17,197,207,12,15,25,29,474,10,40,55,14,35,53,10,14,13,NA
"370",17,11,9,10,13,11,10,17,16,12,13,9,15,14,15,34,10,17,18,11,19,12,11,31,32,15,11,16,25,18
"371",92,12,16,30,20,99,33,12,18,10,36,11,10,30,10,19,31,14,18,29,8,114,11,7,14,17,22,11,101,93
"372",18,11,11,129,439,393,12,21,29,19,145,37,13,158,10,24,23,17,21,17,34,13,11,10,39,13,418,8,10,21
"373",22,17,24,9,13,15,16,11,104,100,22,16,26,11,19,51,22,17,13,15,23,111,10,16,19,19,27,19,24,115
"374",13,417,34,NA,24,28,35,40,10,13,19,8,16,75,17,43,15,13,22,67,42,13,11,8,38,15,18,12,13,15
"375",76,9,15,55,417,14,104,133,20,10,15,18,11,11,11,11,17,21,454,125,103,8,9,12,9,23,9,59,393,109
"376",10,13,39,13,14,31,16,17,10,127,59,11,12,129,10,15,98,10,18,40,16,12,64,9,125,21,17,18,12,31
"377",9,10,10,15,8,11,16,314,57,11,76,13,14,13,11,10,28,360,14,13,36,15,18,10,20,9,15,14,9,70
"378",10,18,14,20,13,10,10,20,15,NA,NA,13,NA,NA,11,9,17,11,18,14,28,55,14,15,9,19,27,15,21,12
"379",53,14,15,18,31,94,358,16,25,13,19,24,17,181,25,14,45,23,15,26,12,32,20,12,18,18,9,173,27,104
"380",88,20,15,13,10,23,22,14,466,17,25,10,22,9,14,20,NA,12,19,9,14,13,17,NA,11,13,22,19,33,NA
"381",37,14,19,8,126,17,189,13,173,23,20,11,15,8,11,22,491,87,17,9,40,14,26,18,16,13,8,27,36,20
"382",7,9,23,17,14,10,11,13,9,20,16,70,30,10,39,6,13,25,79,23,16,59,9,18,8,88,15,9,76,11
"383",13,17,12,11,8,11,18,12,10,11,272,273,21,272,13,11,18,19,21,275,11,10,12,14,9,18,31,16,17,18
"384",12,15,15,13,8,11,13,12,15,75,10,20,94,97,10,11,74,106,13,12,9,34,15,24,12,12,12,21,18,9
"385",11,18,15,19,19,10,22,47,379,14,9,13,46,8,16,10,14,14,10,27,12,23,8,16,10,25,10,22,369,31
"386",24,14,NA,34,29,68,23,17,19,27,9,NA,23,16,10,10,14,8,54,24,10,17,18,NA,21,42,20,NA,35,11
"387",16,18,21,19,23,21,NA,NA,NA,13,15,11,32,17,33,18,11,89,12,21,28,14,10,160,13,24,20,223,20,25
"388",17,12,10,10,36,12,42,13,9,11,13,10,8,12,13,15,13,200,9,15,8,373,27,11,115,13,427,15,13,12
"389",12,12,11,16,38,42,16,32,28,32,126,22,32,107,15,110,34,34,10,10,13,97,55,18,9,33,15,79,26,27
"390",10,14,14,11,13,169,17,10,8,12,16,25,18,12,79,10,36,19,152,30,54,29,10,10,9,8,68,8,12,11
"391",23,15,8,11,8,10,NA,7,21,14,NA,13,NA,17,NA,12,15,18,13,14,84,19,9,14,44,462,12,27,14,16
"392",12,40,16,21,13,13,21,117,23,21,16,151,18,21,60,13,18,14,11,21,10,23,12,136,18,19,10,26,16,14
"393",31,11,18,14,18,16,27,7,15,19,13,17,14,30,16,13,27,16,68,8,139,18,8,18,12,123,130,9,12,11
"394",56,10,9,10,9,23,12,18,9,100,27,8,12,12,11,15,16,102,13,12,8,25,21,10,18,98,69,15,10,15
"395",22,17,11,12,8,14,14,22,326,12,17,389,15,21,8,11,58,8,12,8,16,8,10,264,11,11,372,20,21,9
"396",10,46,10,106,15,12,67,16,128,28,37,16,11,10,10,10,14,113,10,107,15,18,13,20,12,34,10,54,41,11
"397",21,14,14,15,18,207,9,11,18,189,11,18,103,13,10,15,11,19,34,201,26,12,17,19,15,20,68,17,21,15
"398",14,9,11,16,11,12,11,12,12,18,17,135,16,11,11,12,15,12,11,161,12,11,22,14,114,16,20,20,18,127
"399",16,16,12,29,473,78,13,23,61,13,9,31,11,19,25,18,18,490,10,485,13,217,323,10,17,16,14,12,54,11
"400",9,42,165,441,9,311,24,33,17,56,36,19,21,15,37,27,9,25,18,12,202,17,38,22,18,9,19,14,11,128
"401",46,22,19,19,13,36,16,17,17,10,10,33,18,9,14,70,16,13,106,14,32,44,78,15,19,8,12,34,10,17
"402",39,13,9,17,17,42,15,17,9,9,474,22,10,23,47,14,12,23,134,13,12,19,41,20,56,463,13,35,437,45
"403",12,19,34,33,17,22,15,21,NA,NA,19,33,152,35,16,15,15,34,10,13,29,15,20,NA,14,27,14,12,19,11
"404",8,22,8,16,12,23,11,26,82,88,25,38,14,13,26,38,11,13,18,23,12,12,22,17,13,16,11,19,15,22
"405",13,17,18,16,101,9,13,9,14,20,7,13,99,16,25,20,9,37,9,32,21,9,88,15,33,12,14,12,12,9
"406",8,8,10,9,8,13,15,9,19,11,13,17,8,19,8,8,15,14,128,89,122,8,13,162,27,198,9,18,24,197
"407",9,27,11,11,230,10,9,12,10,241,15,10,40,21,246,24,11,15,14,13,11,17,11,301,269,12,20,11,9,18
"408",21,22,377,365,30,54,9,12,11,373,80,26,14,154,11,10,13,32,13,46,40,20,9,9,14,102,14,104,11,37
"409",12,13,84,38,12,13,10,8,10,13,10,19,49,7,21,26,10,11,10,29,11,13,8,85,20,10,13,20,83,87
"410",363,23,15,25,24,18,9,12,320,92,15,10,25,9,11,20,32,15,22,9,24,57,469,190,12,10,26,13,10,19
"411",199,NA,12,14,9,17,23,11,14,12,22,8,25,20,17,10,NA,14,16,18,NA,16,NA,155,13,121,25,17,10,12
"412",21,9,113,12,16,23,20,13,10,27,10,8,12,11,12,55,13,13,52,13,130,124,11,13,11,12,15,23,10,14
"413",10,11,34,17,31,10,67,12,17,12,11,9,74,28,26,13,51,101,18,17,42,104,10,19,21,14,14,20,21,17
"414",60,42,58,342,42,16,45,52,11,23,11,134,8,14,18,11,331,9,9,20,340,10,14,11,19,13,42,10,12,11
"415",22,17,13,18,10,25,11,12,13,21,27,17,18,26,15,22,27,12,20,43,21,9,43,42,37,14,19,17,21,21
"416",16,14,13,75,13,13,19,9,66,70,10,16,16,24,28,66,12,9,24,19,19,14,11,12,10,25,16,17,52,10
"417",43,9,19,18,10,16,15,21,11,16,25,18,17,21,17,13,12,23,10,42,10,48,38,15,18,20,16,16,20,24
"418",9,172,9,20,12,25,18,13,18,16,17,17,27,9,9,64,181,24,13,11,11,12,10,12,161,10,12,207,9,18
"419",11,25,14,10,12,29,114,13,28,355,12,25,30,6,35,37,12,18,24,19,10,11,9,177,13,10,9,21,50,15
"420",7,13,12,11,23,9,18,12,26,20,21,25,9,18,78,9,9,11,96,13,12,16,19,12,7,100,11,10,12,11
"421",14,25,15,41,136,21,24,144,12,118,9,11,247,8,61,64,12,427,64,26,14,29,14,46,432,26,21,59,35,34
"422",8,14,18,10,11,57,41,68,26,67,22,96,16,14,10,13,12,9,16,161,16,24,9,19,87,10,12,14,10,15
"423",11,8,20,25,38,122,56,14,113,19,20,68,8,108,44,43,39,46,34,8,23,56,19,57,17,31,11,16,14,22
"424",23,37,8,24,77,43,8,285,15,15,479,9,9,143,12,272,11,16,25,20,127,30,123,14,54,67,12,39,13,38
"425",20,31,35,15,120,15,24,8,13,22,22,17,13,25,34,17,20,11,161,18,9,15,22,18,124,14,158,17,50,22
"426",24,95,44,19,67,20,16,27,16,31,13,50,10,27,11,15,24,31,34,10,12,23,16,17,12,53,15,100,16,92
"427",13,30,11,10,153,25,13,11,15,26,47,10,10,61,120,42,14,25,139,10,52,26,8,29,25,15,7,15,37,26
"428",18,14,25,11,29,14,90,10,10,26,20,21,9,20,21,16,17,12,10,95,23,15,13,23,22,18,97,12,13,20
"429",21,9,12,17,19,11,18,15,106,25,93,23,16,17,10,20,10,46,16,27,22,16,41,27,9,116,12,91,12,18
"430",24,13,8,16,232,10,12,17,13,28,74,38,16,12,9,10,234,9,9,21,46,81,22,36,28,40,11,19,14,70
"431",12,12,17,10,20,12,NA,11,16,12,15,NA,13,22,18,30,18,24,15,NA,27,26,NA,9,16,10,10,15,37,20
"432",18,25,18,39,14,17,15,95,15,15,136,14,11,42,130,16,19,131,10,8,13,23,27,22,24,10,17,131,26,119
"433",13,11,14,17,177,10,14,51,18,119,49,13,11,12,16,48,29,19,196,13,22,188,13,14,43,18,49,14,16,18
"434",9,92,14,14,13,10,16,20,9,9,52,38,16,9,19,20,27,24,11,10,34,18,9,11,132,38,31,70,8,13
"435",11,14,17,10,16,18,14,13,20,10,8,15,15,37,10,15,48,9,17,11,11,16,44,9,11,12,9,37,10,13
