"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
"808",10,426,10,13,16,398,405,18,39,453,7,13,11,12,34,17,9,19,10,266,21,12,30,42,10,20,8,11,14,22,31,13,27,366,12,22,9,7,10,26
"809",12,19,12,25,29,25,13,44,20,9,215,8,15,10,31,84,13,188,9,10,10,12,30,15,13,16,8,9,16,17,11,9,16,16,12,20,9,453,12,275
"810",15,14,18,18,22,16,15,12,21,10,11,14,30,11,10,15,13,29,14,58,12,18,10,11,11,11,12,179,162,23,8,27,16,14,12,164,10,10,15,12
"811",NA,19,18,155,12,13,12,NA,NA,NA,161,NA,NA,35,NA,NA,NA,39,49,21,15,132,13,12,9,NA,NA,23,160,15,19,11,17,14,42,NA,NA,14,13,9
"812",17,16,19,10,8,12,24,11,9,11,17,NA,15,16,NA,8,12,10,14,11,16,9,NA,22,8,13,22,8,10,11,272,12,126,14,10,207,28,16,12,18
"813",23,29,12,12,13,106,11,27,21,26,12,101,20,14,41,19,112,92,20,17,26,12,12,16,19,10,12,13,25,48,16,19,16,13,11,12,26,25,16,23
"814",74,90,43,13,11,16,46,12,21,19,164,16,30,9,17,18,10,41,11,8,44,9,25,24,12,22,19,43,26,8,17,12,29,20,135,37,12,17,26,150
"815",18,11,18,59,8,8,20,10,17,83,15,12,12,20,11,22,8,16,45,10,19,56,177,18,38,18,12,11,8,11,16,63,13,9,9,24,60,13,13,58
"816",15,138,NA,NA,NA,NA,30,12,9,33,NA,12,NA,15,NA,NA,NA,9,12,NA,16,14,27,NA,16,NA,7,13,NA,NA,NA,35,NA,NA,NA,NA,NA,11,NA,NA
"817",12,NA,18,19,10,18,20,52,15,17,13,16,46,25,17,13,11,11,16,250,15,10,12,13,13,12,9,46,16,8,71,12,NA,10,11,9,11,88,13,12
"818",12,17,14,12,28,34,10,17,133,21,480,55,22,56,16,21,14,8,28,485,95,483,11,15,14,9,33,11,13,181,14,13,7,30,56,22,18,9,14,16
"819",12,50,13,34,21,11,30,11,16,33,9,12,292,10,12,10,15,8,207,16,12,402,9,12,15,13,397,14,17,24,402,14,14,20,322,12,21,22,20,80
"820",12,11,12,NA,11,10,336,11,21,15,328,10,8,14,13,12,17,11,15,32,13,15,NA,11,24,15,9,14,13,16,17,10,26,19,15,21,20,14,15,258
"821",18,203,240,18,17,15,18,8,29,8,12,17,22,13,79,11,8,24,14,8,13,28,24,10,9,9,18,166,12,13,14,10,44,9,10,9,208,10,8,56
"822",147,23,13,18,13,472,256,170,12,17,11,10,20,115,12,14,57,18,11,14,11,16,14,11,10,23,27,19,55,8,10,13,18,12,12,9,17,11,470,16
"823",22,8,164,10,9,12,9,9,12,7,35,14,16,25,14,18,17,18,9,54,158,12,16,24,15,43,42,11,17,17,11,20,27,15,9,21,12,18,169,20
"824",22,8,18,31,110,11,12,9,34,18,17,14,18,96,18,13,12,15,19,71,12,114,26,24,31,20,10,30,17,14,95,10,20,17,24,8,15,38,10,39
"825",19,21,15,12,150,12,12,13,138,11,26,14,14,38,10,18,14,12,97,12,21,12,11,13,17,12,152,13,15,12,31,16,8,147,11,16,15,18,9,8
"826",148,29,16,61,16,259,10,20,13,17,23,23,15,17,68,32,47,16,271,22,75,11,11,270,21,126,73,13,25,29,22,14,16,12,27,10,17,33,11,13
"827",14,26,8,16,NA,9,27,25,10,36,23,20,8,13,12,7,9,13,11,17,21,35,17,11,172,30,131,37,13,205,55,31,22,97,20,10,126,16,13,13
"828",11,26,8,134,11,26,13,9,84,12,172,74,9,14,8,13,18,18,7,108,18,11,13,21,172,82,8,12,101,9,8,12,14,11,159,12,8,11,14,10
"829",10,9,23,12,12,11,15,13,12,16,16,10,24,13,10,14,13,11,15,9,22,129,19,19,25,14,15,16,17,13,17,10,392,19,15,396,13,14,19,14
"830",NA,24,15,18,18,10,17,33,7,14,9,13,21,27,163,15,11,467,22,19,39,150,NA,92,11,34,13,13,26,19,18,12,75,22,19,18,12,140,25,13
"831",17,16,18,18,11,6,24,53,8,112,118,12,29,48,8,29,139,31,19,12,21,26,14,12,8,23,21,10,13,9,10,14,22,17,19,15,11,11,19,15
"832",29,22,NA,23,60,NA,28,9,10,21,14,26,16,19,16,52,13,15,26,18,20,17,102,11,15,9,NA,NA,15,6,49,16,17,9,15,19,14,24,29,20
"833",14,9,54,18,17,15,10,16,12,9,11,16,17,15,19,10,49,11,51,8,39,15,14,9,14,10,12,13,10,11,10,14,14,11,12,11,12,19,44,10
"834",14,12,20,24,20,27,16,13,10,19,11,13,12,13,14,32,12,21,19,12,39,17,13,12,12,36,18,16,19,12,19,10,31,14,11,8,21,12,15,8
"835",16,11,23,26,70,17,13,15,154,17,19,19,22,14,19,9,16,111,15,10,9,11,28,9,56,148,6,11,12,15,9,16,258,22,13,9,11,36,13,16
"836",14,NA,10,NA,9,15,NA,11,36,60,23,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,9,NA,22,11,NA,11,14,NA,332,7,17,23,11,12,NA,10,NA,12,NA
"837",12,14,7,10,16,33,17,13,401,11,56,33,367,19,45,24,14,15,10,13,13,403,10,18,33,57,14,12,391,9,12,11,17,10,19,22,12,12,18,16
"838",22,17,21,28,38,16,28,13,11,13,15,13,12,398,20,14,409,38,14,19,11,16,17,19,14,44,10,20,18,48,303,14,14,15,14,18,11,13,320,11
"839",11,30,14,76,15,129,8,13,9,17,13,17,17,10,34,20,117,10,8,22,11,37,11,22,10,13,34,25,54,19,64,57,13,16,14,9,31,32,111,11
"840",12,37,13,10,9,18,13,12,22,10,16,9,17,23,15,8,35,11,33,13,15,10,16,14,63,21,131,15,104,35,9,411,30,19,17,404,103,414,15,72
"841",28,31,12,10,15,216,10,10,NA,14,16,14,9,14,41,8,16,13,10,9,13,18,27,15,12,93,36,15,36,13,12,26,84,42,10,18,NA,10,11,28
"842",14,36,23,48,11,51,22,23,12,15,8,22,8,32,9,17,16,16,14,12,35,57,26,11,39,20,11,7,38,18,14,24,20,93,88,17,25,23,19,14
"843",15,11,14,67,12,34,43,15,9,9,14,60,10,11,13,10,10,21,8,60,10,22,10,11,10,12,10,13,9,12,13,11,45,9,12,11,9,9,9,40
"844",9,18,338,15,10,370,16,13,11,11,13,29,297,12,10,15,21,29,10,17,12,11,9,15,16,13,14,11,12,19,363,13,9,24,23,74,15,34,14,12
"845",19,15,296,10,8,81,42,14,10,8,10,12,14,23,12,83,59,10,10,98,16,16,62,10,12,409,17,12,137,24,21,10,415,9,8,28,12,45,43,30
"846",9,14,10,9,8,NA,10,8,9,12,10,11,15,11,9,13,19,12,23,12,9,NA,19,9,NA,9,14,NA,23,10,66,16,15,NA,13,14,121,12,8,14
"847",27,15,41,20,9,14,16,20,13,119,11,9,20,48,33,12,66,7,55,126,13,16,10,12,13,24,12,11,22,12,13,19,9,16,16,9,9,19,10,14
"848",16,44,38,19,18,20,11,17,46,14,96,18,37,30,57,15,12,13,47,10,12,61,25,11,10,51,13,16,41,14,6,16,20,15,11,42,10,11,14,89
"849",20,10,14,22,11,36,23,17,9,18,23,8,140,167,10,21,27,14,15,11,20,13,20,13,159,10,18,9,12,48,140,8,9,17,9,12,14,12,11,11
"850",12,15,16,34,10,8,24,8,18,NA,10,10,14,8,11,9,14,65,51,16,11,89,21,15,NA,11,10,9,11,20,18,13,NA,35,8,11,10,12,9,14
"851",8,8,10,7,13,11,18,10,34,10,38,39,8,11,10,8,11,26,28,14,18,488,31,14,8,13,35,10,10,18,12,39,NA,479,9,31,40,27,10,11
"852",10,15,184,10,12,203,NA,12,14,14,11,NA,10,15,24,20,11,NA,13,43,30,277,18,NA,NA,12,NA,279,31,15,NA,NA,NA,20,34,15,11,NA,NA,27
"853",18,23,16,13,17,13,43,11,48,7,17,12,9,10,9,28,20,17,9,21,16,18,12,14,8,26,10,20,35,13,20,8,10,24,18,11,24,9,11,12
"854",18,13,15,42,26,14,10,36,16,12,21,15,9,25,15,11,9,22,30,13,13,11,13,16,14,12,22,17,16,14,10,19,22,56,11,13,51,48,10,7
"855",11,15,10,10,15,13,12,136,28,22,21,11,12,15,9,127,15,24,16,14,11,9,10,19,10,17,10,12,12,124,149,7,18,19,13,26,11,49,11,48
"856",35,11,26,19,15,13,35,13,11,13,14,14,13,10,21,135,17,79,11,126,45,9,18,13,21,54,35,13,8,10,12,12,21,15,8,12,29,24,90,9
"857",10,11,35,21,12,14,12,13,12,9,53,9,10,10,14,10,52,10,49,16,9,32,54,13,11,16,34,10,12,40,24,19,49,9,12,14,40,16,16,13
"858",23,16,20,20,488,12,12,12,19,32,12,8,12,NA,35,13,11,10,8,12,9,11,13,9,8,439,10,398,20,16,10,11,29,16,20,14,76,14,9,16
"859",25,10,17,18,21,13,29,11,10,142,17,14,11,38,32,12,162,11,44,20,28,9,16,19,17,15,24,100,19,19,9,14,19,17,10,24,13,123,22,19
"860",126,NA,150,10,19,NA,377,11,NA,11,14,10,36,NA,22,133,10,NA,24,NA,NA,NA,14,15,12,NA,11,NA,13,NA,11,NA,16,12,13,20,8,13,64,12
"861",12,16,23,14,25,19,11,69,11,130,9,12,9,9,51,15,147,9,24,29,22,23,11,11,29,12,13,22,216,210,8,10,14,16,15,33,10,12,9,43
"862",12,9,12,61,17,21,22,17,16,25,14,13,244,10,26,27,20,16,9,14,22,15,12,13,18,82,18,330,14,14,15,22,11,17,24,16,12,21,15,17
"863",12,146,335,10,18,25,8,357,11,14,15,22,10,7,30,23,11,32,9,21,37,16,46,11,29,18,19,16,18,11,9,40,14,9,9,10,23,137,17,28
"864",20,14,43,35,13,64,11,19,13,146,15,21,18,12,NA,13,16,29,25,9,24,32,23,12,12,57,12,12,64,11,14,130,14,11,18,33,13,13,14,22
"865",36,23,22,11,17,10,23,222,21,34,13,18,12,12,18,133,247,18,17,22,11,11,17,31,8,24,12,83,25,20,13,41,18,33,20,34,17,11,11,13
"866",13,9,16,16,15,12,13,15,34,31,34,12,13,13,14,11,19,11,11,15,42,15,33,15,13,13,46,57,11,13,49,11,20,11,13,14,9,11,20,11
"867",18,NA,11,25,10,10,9,12,47,15,44,45,8,9,16,63,9,NA,125,9,129,17,11,11,NA,13,24,41,16,12,25,57,12,15,25,18,47,18,9,9
"868",11,11,14,8,17,10,7,12,16,250,28,16,52,9,12,14,14,17,10,13,5,25,31,26,10,18,11,90,11,20,86,50,30,19,10,31,9,19,11,14
"869",14,13,14,13,10,18,50,15,24,11,9,15,19,9,9,9,35,12,11,12,21,9,17,13,41,17,61,57,12,25,12,12,28,19,10,25,8,14,18,15
"870",44,14,15,12,20,21,10,10,11,33,12,37,11,22,9,16,20,19,22,112,32,19,28,119,30,39,10,11,15,15,11,34,9,110,40,43,22,112,12,12
"871",22,79,16,12,9,10,10,84,14,10,31,84,24,28,8,11,81,61,56,25,17,13,11,19,28,32,61,39,64,13,44,11,39,35,21,19,10,37,13,49
"872",11,12,433,31,11,30,448,47,15,35,49,13,18,12,10,10,8,27,9,13,31,17,395,8,16,11,32,7,18,13,29,15,11,20,20,15,398,39,15,10
"873",15,426,19,41,21,13,11,18,14,32,11,211,12,449,13,10,9,19,24,12,36,14,19,12,117,33,29,17,431,18,16,14,111,11,12,16,9,8,437,212
"874",15,12,8,12,22,24,103,12,13,12,82,19,15,15,57,9,12,15,8,8,10,13,11,8,10,22,16,14,23,16,8,10,93,41,97,12,16,9,12,53
"875",16,11,12,15,21,33,187,20,13,21,49,20,18,181,17,12,40,10,36,16,12,10,16,11,36,21,11,9,42,13,31,166,13,161,10,8,16,37,22,14
"876",10,11,13,151,17,71,12,41,46,24,16,16,10,32,75,41,12,48,131,18,325,16,17,13,331,18,42,17,320,49,15,45,45,18,22,18,16,12,17,331
"877",15,9,12,15,18,12,11,7,31,8,15,13,7,116,26,21,19,12,103,10,11,NA,15,211,28,10,11,17,43,12,337,9,11,17,8,38,11,20,11,7
"878",15,24,8,13,13,9,9,26,46,21,43,16,13,13,NA,18,78,16,NA,9,19,17,139,20,50,23,18,17,32,NA,11,11,12,10,19,11,18,394,NA,16
"879",24,12,8,9,16,12,10,9,32,13,8,91,19,9,10,12,10,8,64,9,66,11,106,12,12,20,11,14,13,11,9,20,14,9,27,11,24,13,11,82
"880",14,14,22,15,19,20,14,12,15,10,14,19,14,11,11,16,12,10,22,15,11,25,17,14,19,59,15,12,156,24,205,13,15,10,10,12,38,21,23,18
"881",13,28,12,12,35,22,13,65,30,10,20,109,13,13,16,11,52,13,17,9,8,50,24,13,12,9,85,102,18,13,30,31,18,39,19,113,42,9,10,10
"882",14,24,20,11,13,12,29,29,11,15,180,16,23,13,11,14,127,9,20,16,127,10,6,10,9,8,162,40,18,10,18,17,15,9,17,13,29,11,18,11
"883",157,20,12,11,9,14,10,49,14,6,50,21,13,11,25,16,135,12,14,47,17,25,28,9,130,20,153,53,18,12,15,9,8,18,12,11,11,13,22,17
"884",14,7,31,19,35,13,21,20,33,9,64,10,30,NA,11,10,15,7,9,11,14,15,10,15,80,9,NA,NA,49,17,9,9,17,7,10,10,17,20,21,15
"885",46,8,15,8,7,9,13,26,8,7,26,43,12,9,8,17,33,11,17,15,44,11,12,61,9,11,7,11,13,7,9,11,21,15,12,9,53,37,15,14
"886",16,9,13,491,25,20,12,163,46,12,20,45,74,18,16,15,8,19,41,22,11,22,14,9,32,11,63,16,8,25,52,14,18,19,490,22,11,18,38,17
"887",18,13,17,181,14,9,20,14,34,17,270,10,20,15,24,13,20,270,9,21,11,13,13,21,19,30,12,23,48,15,29,14,27,6,16,12,18,172,37,11
"888",40,16,29,57,9,41,16,274,76,10,150,11,24,20,12,17,14,13,101,44,12,10,8,38,21,18,10,10,19,38,13,31,15,26,53,10,16,14,278,32
"889",57,29,92,6,10,17,11,16,7,12,25,27,12,13,13,19,9,12,18,9,18,17,25,17,29,33,79,197,11,15,10,61,11,21,12,12,32,201,199,12
"890",10,13,10,16,78,10,36,20,16,30,55,108,15,11,19,22,8,6,15,20,30,14,10,10,17,57,20,17,20,19,18,11,18,19,108,22,18,21,58,13
"891",13,11,10,20,16,14,20,10,12,15,NA,22,21,9,15,22,27,13,93,17,21,12,23,48,11,16,26,19,12,NA,11,23,16,12,NA,19,11,48,19,62
"892",22,15,19,14,11,11,18,15,17,12,12,7,9,22,35,33,13,183,23,16,8,33,11,16,11,14,213,7,10,27,19,17,10,29,20,13,195,92,18,36
"893",13,15,20,46,12,10,38,18,13,15,11,14,20,40,25,14,80,15,12,10,11,211,15,23,11,102,13,10,15,50,207,16,20,10,13,18,22,35,216,42
"894",14,22,8,NA,NA,10,40,8,NA,15,14,NA,9,25,8,20,7,NA,20,163,32,NA,34,11,18,44,19,NA,26,11,NA,11,16,NA,28,NA,12,NA,24,NA
"895",11,33,13,17,17,21,132,19,16,16,10,21,10,19,13,14,20,14,13,10,13,14,12,10,12,111,10,19,17,15,137,10,14,24,18,17,16,13,48,18
"896",NA,13,13,16,31,NA,NA,NA,22,NA,NA,NA,16,NA,15,30,NA,9,33,13,10,328,15,NA,NA,NA,196,NA,8,12,7,11,27,30,13,29,10,16,23,11
"897",10,25,16,12,17,31,69,20,78,121,29,25,21,18,10,44,12,14,19,29,10,25,15,13,23,26,467,40,25,11,26,33,14,18,10,10,22,24,29,24
"898",9,32,13,12,120,19,12,16,19,23,29,24,20,14,17,101,50,22,20,43,11,27,18,31,12,28,27,19,47,18,127,49,16,11,15,13,19,116,10,15
"899",15,26,141,156,23,9,23,19,26,20,18,22,13,19,12,20,338,11,24,11,194,25,17,11,10,11,36,28,10,21,22,349,15,17,12,33,62,26,24,17
"900",12,14,14,20,177,178,19,11,14,9,13,11,372,11,17,13,22,196,11,11,41,10,14,14,38,15,26,16,9,12,19,17,13,11,16,11,14,14,192,10
"901",20,11,12,63,191,42,22,10,17,9,77,10,49,74,40,89,26,39,24,18,14,30,30,12,15,17,7,41,16,10,171,232,10,7,48,22,15,12,11,79
"902",8,97,10,63,61,17,13,12,9,9,18,17,11,12,10,11,20,8,67,8,107,15,10,10,8,18,18,15,13,9,16,16,26,17,8,11,14,10,14,9
"903",49,9,25,20,23,24,20,15,9,19,22,16,27,13,21,75,12,12,17,11,16,26,30,20,8,38,11,7,84,20,63,11,35,12,70,22,17,10,13,24
"904",22,13,138,55,20,23,21,12,85,31,125,24,15,22,10,45,18,14,10,11,15,18,129,71,24,13,137,18,32,8,14,17,11,19,17,10,12,9,25,9
"905",8,9,8,196,11,22,11,17,14,33,10,11,12,14,10,82,17,8,30,21,17,11,136,14,21,14,13,15,11,12,146,11,37,20,64,NA,8,17,15,13
"906",211,21,10,8,13,9,9,12,16,23,14,10,16,226,11,10,8,28,11,220,13,14,23,27,20,213,10,16,9,12,25,10,9,10,24,8,13,14,21,8
"907",41,22,27,304,325,88,23,19,13,38,31,26,23,14,17,27,14,23,20,11,13,25,46,28,11,20,98,17,46,89,16,9,30,184,9,21,24,16,31,12
"908",8,73,28,26,12,25,20,12,9,19,16,17,17,33,62,10,10,17,65,16,12,14,15,17,11,9,12,21,12,11,18,15,67,17,23,15,17,16,16,10
"909",9,8,27,23,177,34,14,22,15,15,8,247,45,22,12,14,17,34,12,32,62,10,33,9,177,263,15,46,52,14,361,19,26,23,42,75,17,25,9,23
"910",8,9,NA,15,35,8,92,NA,6,NA,NA,NA,10,11,NA,NA,9,NA,10,38,38,NA,11,18,8,NA,10,14,74,43,NA,13,9,106,NA,10,NA,7,14,NA
"911",38,22,14,38,26,170,23,9,21,9,178,23,8,20,16,9,27,11,26,13,14,13,9,11,9,19,153,16,15,17,16,16,29,11,12,20,26,13,31,10
"912",13,9,10,19,18,12,21,22,10,18,46,27,12,19,24,23,20,14,14,224,136,9,15,10,15,100,14,16,21,195,11,24,NA,41,12,22,10,16,11,53
"913",18,298,14,27,12,8,11,14,9,18,18,23,332,20,10,11,17,20,40,16,10,13,43,50,22,18,13,15,11,311,28,24,18,49,16,349,27,19,25,19
"914",7,14,15,11,19,12,17,48,21,16,10,44,16,14,11,15,21,13,47,16,20,21,15,16,35,18,13,11,11,13,16,9,10,16,15,19,20,29,20,14
"915",11,15,22,43,14,292,19,12,305,8,13,22,22,12,14,82,12,15,11,9,19,11,61,54,24,17,20,20,9,17,15,18,20,13,21,16,19,10,47,25
"916",NA,29,8,25,33,48,212,9,10,33,39,8,11,40,45,39,22,10,NA,183,15,161,15,11,10,22,14,95,8,19,35,10,14,9,NA,12,14,167,NA,12
"917",16,19,18,18,9,11,90,26,70,13,17,11,18,13,7,12,10,30,18,12,24,14,14,84,16,11,9,91,14,7,17,17,11,48,11,17,20,12,15,14
"918",24,9,14,14,15,9,22,9,8,11,9,27,15,13,126,27,136,12,104,13,10,17,12,8,45,31,8,97,27,10,11,17,13,24,17,25,9,34,16,85
"919",21,79,16,12,19,18,15,9,26,13,17,13,294,15,45,17,12,13,10,15,22,8,14,22,114,12,27,13,11,320,17,12,10,15,15,39,10,9,20,9
"920",17,94,13,12,16,34,8,11,14,18,11,260,NA,11,10,9,12,17,14,45,NA,24,36,12,13,15,10,17,9,24,14,11,160,14,30,13,10,15,13,24
"921",37,14,13,26,14,25,14,22,8,12,10,9,14,54,53,78,24,489,18,NA,18,15,26,32,21,79,18,13,390,60,16,22,33,19,12,78,43,21,14,30
"922",23,10,18,22,14,12,91,11,13,28,112,24,9,13,14,16,13,21,487,17,18,16,28,11,115,16,15,107,17,10,12,12,17,NA,49,77,12,22,15,86
"923",16,10,15,10,12,10,10,15,13,23,NA,10,NA,24,13,12,11,32,11,NA,9,10,13,19,20,24,7,238,20,NA,10,180,9,9,16,11,9,36,15,12
"924",19,11,35,19,11,16,12,10,16,420,18,10,8,18,11,14,10,10,427,12,233,11,8,16,13,11,8,14,137,11,10,15,12,11,11,382,433,17,84,11
"925",52,12,12,10,11,182,13,11,12,8,15,10,8,14,11,11,10,10,16,14,90,19,15,15,18,13,27,6,15,155,113,11,13,13,16,15,45,12,9,13
"926",13,82,10,18,14,10,25,15,10,21,11,13,20,10,12,85,14,20,98,15,25,22,21,76,9,95,55,14,19,107,29,32,12,14,9,10,15,20,19,12
"927",9,10,11,9,15,12,16,16,11,12,12,19,9,115,15,12,15,10,17,14,24,16,14,NA,12,10,40,16,16,NA,144,17,25,11,405,21,11,18,27,36
"928",16,16,15,10,15,18,39,29,15,83,15,23,14,85,16,13,11,19,14,13,26,25,16,13,21,14,22,15,13,24,9,11,18,17,15,17,13,22,44,11
"929",60,18,24,14,29,11,14,11,30,12,9,14,39,18,16,23,18,10,39,13,18,21,20,65,12,12,13,15,11,43,54,13,17,17,28,14,17,22,8,25
"930",399,10,13,10,28,13,17,12,18,13,13,20,36,234,13,18,20,12,11,16,14,15,13,8,18,96,111,20,228,26,17,208,12,12,39,9,9,14,13,13
"931",14,15,15,32,13,18,288,15,13,13,17,14,16,18,48,13,94,12,12,16,13,13,22,20,12,10,24,24,16,8,38,12,28,10,281,23,219,12,329,11
"932",7,9,15,24,8,10,11,13,33,77,28,12,14,7,22,9,71,14,15,9,75,12,13,25,9,16,13,10,16,11,10,74,17,12,21,37,9,26,22,35
"933",13,14,92,8,14,92,11,36,103,13,9,8,15,15,38,8,11,81,14,8,23,10,11,31,28,19,11,8,11,15,15,8,9,20,10,14,16,9,43,13
"934",20,465,24,24,484,16,24,14,7,31,41,49,11,475,26,32,10,12,22,21,27,28,11,16,10,25,424,18,18,26,14,14,18,23,12,50,13,11,13,34
"935",15,327,13,352,14,41,8,15,15,10,17,55,16,13,16,31,20,22,10,18,242,15,39,11,108,11,181,9,32,327,22,24,10,55,350,12,17,140,10,26
"936",15,43,183,8,147,7,9,13,10,12,16,19,240,15,50,18,23,10,11,14,17,14,8,9,22,14,19,21,27,13,19,54,9,16,20,12,14,8,269,34
"937",9,13,14,24,16,15,13,NA,11,NA,NA,NA,11,NA,18,10,19,NA,10,12,NA,11,12,14,51,22,NA,271,10,NA,NA,NA,11,NA,NA,11,16,NA,NA,NA
"938",45,18,16,19,15,20,32,15,12,12,18,12,16,191,11,18,30,69,26,311,14,11,15,31,11,286,71,16,28,11,13,20,19,107,19,111,20,18,68,14
"939",12,13,18,10,10,11,11,11,16,77,10,13,10,8,13,11,85,13,11,7,11,15,11,26,89,12,14,10,9,11,97,34,18,43,9,14,13,10,10,15
"940",67,33,20,9,16,17,31,12,29,13,38,26,28,12,9,10,13,22,14,13,70,8,20,53,11,16,10,69,11,30,24,20,10,19,10,19,28,46,15,11
"941",12,20,8,20,15,11,9,10,13,8,19,228,19,230,8,232,20,15,12,24,11,12,13,16,169,16,27,6,16,224,13,24,13,15,22,18,15,13,15,11
"942",24,10,8,14,24,22,14,8,16,12,7,10,13,77,10,14,10,26,9,22,18,8,63,52,20,12,14,12,12,13,84,16,13,12,17,15,11,11,19,40
"943",129,21,131,14,18,10,35,14,57,13,12,29,13,22,14,11,22,9,72,15,14,15,7,18,18,48,18,109,9,122,15,9,13,13,13,26,13,12,9,10
"944",18,85,15,13,10,91,17,12,11,16,25,16,9,8,9,11,15,27,13,11,17,9,20,12,10,21,17,13,17,13,9,87,13,28,20,10,12,18,14,18
"945",12,18,96,19,15,10,25,14,12,112,10,11,54,9,46,11,21,49,88,43,12,9,16,13,17,18,97,27,32,13,22,14,36,16,33,17,114,55,30,14
"946",40,29,28,13,12,27,22,24,125,24,11,16,13,11,26,21,26,9,288,17,311,30,267,11,114,18,19,23,27,16,27,51,28,15,29,11,11,23,19,9
"947",8,12,12,18,8,11,10,9,24,21,10,9,20,24,132,145,17,12,14,18,13,26,13,16,36,13,14,15,27,138,10,10,13,15,19,24,15,66,23,129
"948",477,25,16,18,27,20,22,14,57,18,33,11,8,13,13,21,15,67,34,18,8,90,32,12,20,11,10,473,17,14,7,13,15,76,11,193,11,16,39,14
"949",19,9,147,13,15,22,13,9,12,177,16,15,15,13,24,11,16,37,12,18,8,174,146,11,22,19,26,19,17,9,15,33,23,21,10,21,12,12,153,18
"950",14,16,11,18,332,18,14,14,24,150,11,13,70,23,221,15,13,314,8,12,15,16,10,12,18,10,13,12,261,9,39,19,14,14,54,50,8,12,22,18
"951",23,45,12,12,13,14,20,24,10,18,13,12,10,10,20,33,9,14,27,10,21,38,17,11,50,16,12,13,20,17,9,8,10,12,27,70,13,6,45,17
"952",9,15,14,12,13,8,9,13,13,314,15,10,34,112,16,12,22,11,118,16,12,11,12,451,16,51,13,12,11,16,426,104,13,12,NA,11,9,18,15,13
"953",10,16,10,12,28,17,11,8,16,37,12,10,45,134,8,29,99,18,8,26,23,17,18,8,11,20,39,13,161,7,42,11,34,11,12,9,126,9,59,8
"954",19,24,21,20,33,11,62,16,64,17,24,15,19,241,30,15,11,16,12,58,260,51,10,10,24,20,10,36,10,13,23,21,18,119,13,30,18,26,50,253
"955",NA,51,14,NA,13,14,8,148,NA,20,9,NA,11,132,19,14,13,12,20,19,25,19,NA,16,12,14,116,12,NA,NA,NA,7,8,NA,14,28,36,152,10,10
"956",22,9,214,13,190,23,10,14,14,15,16,13,10,15,12,15,12,12,19,11,13,15,57,17,12,9,9,25,11,13,35,17,222,12,14,7,15,8,12,20
"957",NA,10,15,29,30,15,8,15,11,10,12,9,24,10,19,16,9,10,29,11,20,9,12,32,28,10,21,51,19,28,13,16,NA,19,NA,74,13,13,20,16
"958",23,80,8,11,19,9,8,111,23,140,92,14,18,10,6,9,9,23,33,13,18,30,31,15,20,19,18,13,11,14,20,9,17,13,27,16,8,9,9,13
"959",60,16,8,21,11,151,158,8,11,26,131,17,7,144,19,22,11,8,13,15,14,19,14,11,32,29,10,15,9,27,15,15,13,9,21,22,165,8,16,29
"960",11,30,12,76,27,28,9,17,18,20,17,23,110,35,19,11,8,12,19,10,16,18,82,16,56,13,12,52,18,20,20,14,13,8,9,12,18,14,37,11
"961",7,11,21,19,21,12,20,89,10,28,23,6,15,19,42,20,72,11,68,22,14,9,10,24,20,43,16,87,54,23,40,21,9,10,56,14,17,9,17,23
"962",13,157,18,19,24,10,9,10,10,9,8,10,58,15,10,11,13,10,11,11,8,75,12,11,103,14,23,9,53,17,23,33,13,117,13,61,10,245,11,16
"963",11,66,14,8,12,16,12,17,16,96,85,16,18,24,13,12,13,11,52,16,21,93,17,15,87,10,9,14,10,21,12,25,12,12,27,19,28,14,10,24
"964",7,11,10,13,15,15,25,8,15,123,10,137,8,75,14,14,20,13,23,10,11,12,13,18,15,9,7,15,128,8,131,18,10,15,12,11,22,11,13,10
"965",10,25,321,37,10,12,23,16,71,10,316,8,8,13,441,8,87,12,15,11,13,79,7,12,12,14,8,13,461,13,9,468,9,7,7,15,16,13,18,10
"966",9,8,15,20,13,20,22,NA,11,NA,10,11,18,15,8,9,13,13,8,11,15,18,24,9,14,NA,16,10,22,23,9,12,NA,17,22,16,NA,12,16,18
"967",244,16,16,14,17,10,218,10,14,11,223,15,10,171,12,15,138,11,9,14,9,206,13,11,8,39,9,17,10,10,15,23,22,12,11,19,15,22,25,8
"968",11,11,23,14,131,17,11,28,55,11,10,NA,18,13,12,20,15,NA,31,25,13,35,12,14,10,14,11,69,18,97,33,30,25,12,28,11,11,78,27,NA
"969",14,10,13,12,13,15,154,13,17,19,11,NA,22,23,39,29,211,16,12,11,14,14,36,11,NA,10,16,12,14,83,19,NA,12,8,17,15,12,17,12,11
"970",29,11,13,12,16,20,37,39,14,12,11,21,8,14,33,30,86,75,57,11,19,28,31,22,14,13,12,25,10,9,24,9,22,12,13,83,51,12,12,10
"971",23,12,18,16,12,17,13,15,74,81,18,28,30,22,61,51,30,10,13,13,10,18,28,13,10,24,11,31,14,10,15,17,64,18,15,25,28,82,47,14
